update_index,anchor_update_index,od_along,od_lat,od_dyaw,gt_along,gt_lat,gt_dyaw,residual_along,residual_lat,residual_yaw,gt_anchor_gap,gt_cur_gap
1182,1179,0.0,0.0,0.3,-0.004474567239594155,0.015468356165733064,0.293729616,0.004474567239594155,-0.015468356165733064,0.006270383999999961,0.01999999999998181,0.020000000000010232
1185,1182,0.0,0.0,0.29792,0.0002695401050039772,0.02230993586327636,0.2884079880000001,-0.0002695401050039772,-0.02230993586327636,0.009512011999999903,0.020000000000010232,0.01999999999998181
1188,1185,-3.222204156260113e-05,-7.302113840389339e-06,0.229513461,0.0029275248030398594,0.009665606626159721,0.19273367699999994,-0.0029597468446024605,-0.00967290874000011,0.036779784000000065,0.01999999999998181,0.020000000000010232
1191,1188,-0.001732713167045368,-0.00019695450046041166,0.249970823,-0.0017843092768971757,0.002869583665458939,0.17863168500000004,5.159610985180766e-05,-0.003066538165919351,0.07133913799999997,0.020000000000010232,0.020000000000010232
1200,1191,0.0005348273109761944,-6.760285809766489e-05,-0.221124545,0.0007320073789759418,-0.0005323099005558445,-0.15237577800000013,-0.00019718006799974736,0.0004647070424581796,-0.06874876699999988,0.020000000000010232,0.01999999999998181
1203,1200,0.00042778860914066143,-3.0226212837509612e-05,-0.275770726,0.0005071472393405035,-0.000654666839130659,-0.2205836419999998,-7.935863019984204e-05,0.0006244406262931494,-0.05518708400000022,0.01999999999998181,0.020000000000010232
1206,1203,0.0,0.0,-0.231611676,-0.0032869411949023987,-0.010672078772304973,-0.2165027900000001,0.0032869411949023987,0.010672078772304973,-0.015108885999999879,0.020000000000010232,0.020000000000010232
1210,1206,0.0,-0.0,-0.226486785,-0.0016745549915475675,-0.020302976090064474,-0.23517683899999997,0.0016745549915475675,0.020302976090064474,0.008690053999999975,0.020000000000010232,0.01999999999998181
1214,1210,-5.008538080762602e-06,5.850395657995035e-07,-0.29579904399999996,0.0025915580713509255,-0.0168988667461229,-0.2649301340000001,-0.002596566609431688,0.0168994517856887,-0.03086890999999986,0.01999999999998181,0.01999999999998181
1217,1214,-0.00017575737840743849,4.7830340531345616e-05,-0.298790916,0.002417630826931086,-0.006177203354670096,-0.230223061,-0.0025933882053385247,0.006225033695201442,-0.06856785500000001,0.01999999999998181,0.020000000000010232
1220,1217,-7.949249578375863e-05,1.1187269859610393e-06,-0.29947243,0.0005530825905288378,-0.0004461231370074657,-0.2225929820000001,-0.0006325750863125964,0.00044724186399342674,-0.0768794479999999,0.020000000000010232,0.01999999999998181
1223,1220,0.0005963112746521569,-0.00010613045347929105,-0.281708934,0.0008944449399616579,-0.0006545406366137221,-0.1953554259999999,-0.00029813366530950097,0.0005484101831344311,-0.08635350800000013,0.01999999999998181,0.020000000000010232
1226,1223,0.0004242397334247351,-2.9797609446224213e-05,-0.290622513,0.0005727380472739439,-0.0005444390966540342,-0.2376041390000001,-0.00014849831384920883,0.00051464148720781,-0.053018373999999924,0.020000000000010232,0.020000000000010232
1229,1226,0.0,0.0,-0.3,-0.002978763111648517,-0.010874309676135308,-0.2960804191795863,0.002978763111648517,0.010874309676135308,-0.003919580820413715,0.020000000000010232,0.01999999999998181
1232,1229,0.003298492429839729,-0.0004959144985932551,-0.289773669,0.003907868016378319,-0.02061457133976566,-0.2786489040000002,-0.0006093755865385899,0.020118656841172408,-0.011124764999999814,0.01999999999998181,0.020000000000010232
1235,1232,0.009219784008715782,-0.0018668445252946913,-0.288345591,0.010800973411149415,-0.012001312036340929,-0.23000311799999995,-0.0015811894024336335,0.010134467511046238,-0.05834247300000006,0.020000000000010232,0.01999999999998181
1238,1235,0.017069686182545517,-0.0025194808001472568,-0.28445246399999996,0.016843286601973716,-0.0033964940783247355,-0.20115967299999982,0.0002263995805718011,0.0008770132781774787,-0.08329279100000014,0.01999999999998181,0.020000000000010232
1241,1238,0.005713782906350309,-0.00035562543726373546,-0.30162027299999994,0.006775503847233877,-0.0007913575819132987,-0.217819553,-0.0010617209408835685,0.00043573214464956325,-0.08380071999999994,0.020000000000010232,0.020000000000010232
1244,1241,0.0007907012628374897,-0.00011026886221050271,-0.270839948,0.0014396778803854736,-0.00040374267520547135,-0.1955780090000001,-0.0006489766175479839,0.00029347381299496864,-0.07526193899999989,0.020000000000010232,0.01999999999998181
1247,1244,7.28809843263333e-05,-1.2115628851862722e-06,-0.2995159539999999,-0.0013880349096797601,-0.003446882505459301,-0.2680574229999999,0.0014609158940060935,0.0034456709425741143,-0.03145853100000001,0.01999999999998181,0.020000000000010232
1250,1247,-0.0,0.0,-0.3,-0.0025006306791999326,-0.01645459016878278,-0.304686217,0.0025006306791999326,0.01645459016878278,0.0046862169999999925,0.020000000000010232,0.01999999999998181
1253,1250,0.0,0.0,-0.27110769200000007,0.0025560048708619734,-0.01647195299565772,-0.24463146700000005,-0.0025560048708619734,0.01647195299565772,-0.02647622500000002,0.01999999999998181,0.020000000000010232
1256,1253,-3.259579314937833e-07,7.178040746815283e-08,-0.219936247,0.002611454396979075,-0.006201400254301651,-0.17525770699999998,-0.002611780354910569,0.006201472034709119,-0.04467854000000002,0.020000000000010232,0.020000000000010232
1259,1256,0.007977216811709294,-0.0011862779160869553,-0.278544866,0.00801791289709479,-0.001651596671528397,-0.200508048,-4.069608538549534e-05,0.00046531875544144176,-0.07803681800000001,0.020000000000010232,0.01999999999998181
1262,1259,0.007575250109688376,-0.0009841480369046358,-0.29433701999999995,0.008214447329678224,-0.0014862493695286141,-0.2137287470000001,-0.0006391972199898477,0.0005021013326239783,-0.08060827299999984,0.01999999999998181,0.020000000000010232
1266,1262,0.0015913178211699056,-7.060425271231401e-05,-0.209433356,0.0026182841423844517,0.0007374689602791128,-0.15783666799999996,-0.001026966321214546,-0.0008080732129914268,-0.05159668800000003,0.020000000000010232,0.020000000000010232
1285,1266,0.0449644512054239,0.006664815436292744,0.25453409500000007,0.04069617599565453,0.011147849823144736,0.178473773,0.0042682752097693705,-0.004483034386851992,0.07606032200000006,0.020000000000010232,0.01999999999998181
1288,1285,0.07966215184935985,0.011776026378512605,0.288067409,0.0787419006608662,0.010033611913278957,0.212829956,0.0009202511884936482,0.001742414465233648,0.07523745300000001,0.01999999999998181,0.020000000000010232
