t_rel,v_nav,w_nav,v_smoothed,w_smoothed,v_cmdvel,w_cmdvel,v_gated,w_gated,v_wheel,w_wheel,cm_action,cm_polygon,x,y,yaw,v_act,w_act,scan_min,arbiter_active
0.0,,,,,,,,,,,,,-1.9972,-0.036,-0.9196,0.0,0.0,0.8647,
0.1,0.0,0.16,0.0,0.16,0.0,0.16,,,0.0,0.16,,,-1.9972,-0.036,-0.9135,-0.0005,0.1104,0.8636,
0.2,0.0,0.48,0.0,0.48,0.0,0.48,,,0.0,0.48,,,-1.9972,-0.0359,-0.8934,-0.0001,0.2956,0.8674,
0.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9972,-0.0357,-0.8577,-0.0026,0.3651,0.87,
0.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9972,-0.0353,-0.8204,-0.0029,0.379,0.8746,nav
0.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9972,-0.0351,-0.7816,-0.0001,0.3927,0.879,nav
0.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9974,-0.0351,-0.7431,-0.0027,0.3793,0.8822,nav
0.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9978,-0.0351,-0.706,-0.0027,0.3654,0.8895,nav
0.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.998,-0.0351,-0.6703,0.0002,0.3519,0.8919,nav
0.9,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9978,-0.0351,-0.6359,0.0021,0.3387,0.8947,nav
1.0,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9975,-0.0351,-0.6028,0.0023,0.3258,0.8962,nav
1.1,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9972,-0.0351,-0.5709,0.0021,0.3161,0.8974,nav
1.2,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9969,-0.0349,-0.5384,0.0001,0.3365,0.901,nav
1.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0341,-0.5015,-0.004,0.3873,0.9077,nav
1.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0326,-0.4616,-0.0076,0.4034,0.908,nav
1.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0307,-0.4207,-0.0083,0.4134,0.9134,nav
1.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0285,-0.3787,-0.0087,0.4238,0.9169,nav
1.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.026,-0.3357,-0.0088,0.4346,0.9233,nav
1.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0231,-0.2916,-0.0086,0.4459,0.9233,nav
1.9,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.02,-0.2463,-0.0081,0.4578,0.9331,nav
2.0,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0165,-0.1997,-0.0073,0.4703,0.9375,nav
2.1,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0128,-0.1519,-0.0061,0.4837,0.9392,nav
2.2,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0087,-0.1027,-0.0045,0.4981,0.9425,nav
2.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,-0.0043,-0.0519,-0.0025,0.5137,0.9467,nav
2.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0003,0.0004,-0.0002,0.5307,0.9508,nav
2.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.005,0.0528,0.0022,0.517,0.9508,nav
2.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0093,0.1036,0.0042,0.5012,0.96,nav
2.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0134,0.1528,0.0058,0.4865,0.96,nav
2.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0172,0.2006,0.0071,0.473,0.9642,nav
2.9,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0206,0.2471,0.008,0.4602,0.9659,nav
3.0,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0238,0.2924,0.0086,0.4482,0.9664,nav
3.1,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0266,0.3366,0.0088,0.4368,0.9691,nav
3.2,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0291,0.3796,0.0088,0.4259,0.9701,nav
3.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0313,0.4216,0.0084,0.4155,0.9682,nav
3.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0332,0.4625,0.0078,0.4054,0.9726,nav
3.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.0348,0.5024,0.0069,0.3957,0.9691,nav
3.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.036,0.5414,0.0058,0.3862,0.9691,nav
3.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9967,0.037,0.5795,0.0044,0.3765,0.9705,nav
3.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9968,0.0375,0.6159,-0.0001,0.3533,0.9663,nav
3.9,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9972,0.0376,0.6499,-0.0025,0.3412,0.9636,nav
4.0,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9973,0.0376,0.6849,-0.0004,0.3545,0.9606,nav
4.1,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9976,0.0376,0.7211,-0.0032,0.3681,0.9579,nav
4.2,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.998,0.0376,0.7588,-0.0023,0.382,0.9579,nav
4.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9981,0.0376,0.7977,-0.0005,0.3905,0.9526,nav
4.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9981,0.0373,0.8359,-0.0033,0.3763,0.9534,nav
4.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9981,0.0369,0.8727,-0.0021,0.3624,0.9487,nav
4.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9981,0.0368,0.9081,0.0008,0.349,0.9499,nav
4.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9981,0.0371,0.9422,0.0022,0.3359,0.9432,nav
4.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9981,0.0374,0.975,0.0023,0.3231,0.9412,nav
4.9,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9982,0.0376,1.0068,0.0018,0.3173,0.9356,nav
5.0,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9985,0.0379,1.0399,-0.0004,0.3472,0.9338,nav
5.1,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-1.9994,0.0381,1.0779,-0.0059,0.3943,0.9342,nav
5.2,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.001,0.0381,1.118,-0.0078,0.4056,0.9288,nav
5.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.003,0.0381,1.1592,-0.0084,0.4157,0.9288,nav
5.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0053,0.0381,1.2014,-0.0087,0.4261,0.925,nav
5.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0079,0.0381,1.2446,-0.0088,0.437,0.9224,nav
5.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0108,0.0381,1.289,-0.0085,0.4484,0.9184,nav
5.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.014,0.0381,1.3346,-0.008,0.4604,0.9174,nav
5.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0175,0.0381,1.3814,-0.007,0.4732,0.9174,nav
5.9,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0213,0.0381,1.4295,-0.0057,0.4868,0.915,nav
6.0,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0255,0.0381,1.479,-0.0041,0.5014,0.915,nav
6.1,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0299,0.0381,1.5301,-0.0021,0.5172,0.9092,nav
6.2,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0346,0.0381,1.5828,0.0003,0.5304,0.9092,nav
6.3,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0392,0.0381,1.6348,0.0027,0.5134,1.0008,nav
6.4,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0435,0.0381,1.6852,0.0046,0.4979,1.1049,nav
6.5,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0475,0.0381,1.7341,0.0061,0.4835,1.169,nav
6.6,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0512,0.0381,1.7817,0.0073,0.4701,1.1711,nav
6.7,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0546,0.0381,1.8279,0.0082,0.4576,1.1741,nav
6.8,0.0,0.5,0.0,0.5,0.0,0.5,,,0.0,0.5,,,-2.0577,0.0381,1.8729,0.0087,0.4457,1.1741,nav
