t,v_wheel,w_wheel,v_nav,w_nav,v_smoothed,w_smoothed,v_cmdvel,w_cmdvel,v_gated,w_gated
140.824,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.876,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.936,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
140.992,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.034,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.086,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.136,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.194,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.234,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.282,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.326,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.39,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0
141.43,0.2970000000000002,0.0,0.3,0.0,0.3,0.0,0.2970000000000002,0.0,0.2970000000000002,0.0
141.48,0.2910000000000002,0.0,0.3,0.0,0.3,0.0,0.2910000000000002,0.0,0.2910000000000002,0.0
141.534,0.2820000000000002,0.0,0.3,0.0,0.3,0.0,0.2820000000000002,0.0,0.2820000000000002,0.0
141.576,0.2760000000000002,0.0,0.3,0.0,0.3,0.0,0.2760000000000002,0.0,0.2760000000000002,0.0
141.634,0.2670000000000002,0.0,0.3,0.0,0.3,0.0,0.2670000000000002,0.0,0.2670000000000002,0.0
141.684,0.2640000000000002,0.0,0.3,0.0,0.3,0.0,0.2640000000000002,0.0,0.2640000000000002,0.0
141.732,0.25500000000000017,0.0,0.3,0.0,0.3,0.0,0.25500000000000017,0.0,0.25500000000000017,0.0
141.772,0.24900000000000014,0.0,0.3,0.0,0.3,0.0,0.24900000000000014,0.0,0.24900000000000014,0.0
141.82,0.24300000000000013,0.0,0.3,0.0,0.3,0.0,0.24300000000000013,0.0,0.24300000000000013,0.0
141.88,0.23700000000000013,0.0,0.3,0.0,0.3,0.0,0.23700000000000013,0.0,0.23700000000000013,0.0
141.94,0.23100000000000012,0.0,0.3,0.0,0.3,0.0,0.23100000000000012,0.0,0.23100000000000012,0.0
141.972,0.22500000000000012,0.0,0.3,0.0,0.3,0.0,0.22500000000000012,0.0,0.22500000000000012,0.0
142.03,0.2190000000000001,0.0,0.3,0.0,0.3,0.0,0.2190000000000001,0.0,0.2190000000000001,0.0
142.07,0.2130000000000001,0.0,0.3,0.0,0.3,0.0,0.2130000000000001,0.0,0.2130000000000001,0.0
142.14,0.2070000000000001,0.0,0.3,0.0,0.3,0.0,0.2070000000000001,0.0,0.2070000000000001,0.0
142.168,0.2010000000000001,0.0,0.3,0.0,0.3,0.0,0.2010000000000001,0.0,0.2010000000000001,0.0
142.228,0.1980000000000001,0.0,0.3,0.0,0.3,0.0,0.1980000000000001,0.0,0.1980000000000001,0.0
142.276,0.1950000000000001,0.0,0.3,0.0,0.3,0.0,0.1950000000000001,0.0,0.1950000000000001,0.0
142.3,0.18900000000000008,0.0,0.3,0.0,0.3,0.0,0.18900000000000008,0.0,0.18900000000000008,0.0
142.354,0.18300000000000008,0.0,0.3,0.0,0.3,0.0,0.18300000000000008,0.0,0.18300000000000008,0.0
142.414,0.18000000000000008,0.0,0.3,0.0,0.3,0.0,0.18000000000000008,0.0,0.18000000000000008,0.0
142.444,0.17400000000000007,0.0,0.3,0.0,0.3,0.0,0.17400000000000007,0.0,0.17400000000000007,0.0
142.5,0.17100000000000007,0.0,0.3,0.0,0.3,0.0,0.17100000000000007,0.0,0.17100000000000007,0.0
142.546,0.16800000000000007,0.0,0.3,0.0,0.3,0.0,0.16800000000000007,0.0,0.16800000000000007,0.0
142.604,0.16200000000000006,0.0,0.3,0.0,0.3,0.0,0.16200000000000006,0.0,0.16200000000000006,0.0
142.654,0.15900000000000006,0.0,0.3,0.0,0.3,0.0,0.15900000000000006,0.0,0.15900000000000006,0.0
142.684,0.15300000000000005,0.0,0.3,0.0,0.3,0.0,0.15300000000000005,0.0,0.15300000000000005,0.0
142.748,0.15000000000000005,0.0,0.3,0.0,0.3,0.0,0.15000000000000005,0.0,0.15000000000000005,0.0
142.796,0.14700000000000008,0.0,0.3,0.0,0.3,0.0,0.14700000000000008,0.0,0.14700000000000008,0.0
142.84,0.14400000000000007,0.0,0.3,0.0,0.3,0.0,0.14400000000000007,0.0,0.14400000000000007,0.0
142.894,0.14100000000000007,0.0,0.3,0.0,0.3,0.0,0.14100000000000007,0.0,0.14100000000000007,0.0
142.926,0.13800000000000007,0.0,0.3,0.0,0.3,0.0,0.13800000000000007,0.0,0.13800000000000007,0.0
142.986,0.13200000000000006,0.0,0.3,0.0,0.3,0.0,0.13200000000000006,0.0,0.13200000000000006,0.0
143.024,0.12900000000000006,0.0,0.3,0.0,0.3,0.0,0.12900000000000006,0.0,0.12900000000000006,0.0
143.074,0.12600000000000006,0.0,0.3,0.0,0.3,0.0,0.12600000000000006,0.0,0.12600000000000006,0.0
143.108,0.12300000000000005,0.0,0.3,0.0,0.3,0.0,0.12300000000000005,0.0,0.12300000000000005,0.0
143.166,0.12000000000000005,0.0,0.3,0.0,0.3,0.0,0.12000000000000005,0.0,0.12000000000000005,0.0
143.228,0.11700000000000005,0.0,0.3,0.0,0.3,0.0,0.11700000000000005,0.0,0.11700000000000005,0.0
143.268,0.11400000000000005,0.0,0.3,0.0,0.3,0.0,0.11400000000000005,0.0,0.11400000000000005,0.0
143.3,0.11100000000000004,0.0,0.3,0.0,0.3,0.0,0.11100000000000004,0.0,0.11100000000000004,0.0
143.366,0.11100000000000004,0.0,0.3,0.0,0.3,0.0,0.11100000000000004,0.0,0.11100000000000004,0.0
143.412,0.10800000000000004,0.0,0.3,0.0,0.3,0.0,0.10800000000000004,0.0,0.10800000000000004,0.0
143.462,0.10500000000000004,0.0,0.3,0.0,0.3,0.0,0.10500000000000004,0.0,0.10500000000000004,0.0
143.514,0.10200000000000004,0.0,0.3,0.0,0.3,0.0,0.10200000000000004,0.0,0.10200000000000004,0.0
143.566,0.09,0.0,0.3,0.0,0.3,0.0,0.09,0.0,0.09,0.0
143.612,0.09,0.0,0.3,0.0,0.3,0.0,0.09,0.0,0.09,0.0
143.662,0.09,0.0,0.3,0.0,0.3,0.0,0.09,0.0,0.09,0.0
143.7,0.09,0.0,0.3,0.0,0.3,0.0,0.09,0.0,0.09,0.0
143.764,0.09,0.0,0.3,0.0,0.3,0.0,0.09,0.0,0.09,0.0
143.804,0.08700000000000002,0.0,0.3,0.0,0.3,0.0,0.08700000000000002,0.0,0.08700000000000002,0.0
143.856,0.08700000000000002,0.0,0.3,0.0,0.3,0.0,0.08700000000000002,0.0,0.08700000000000002,0.0
143.9,0.08400000000000002,0.0,0.3,0.0,0.3,0.0,0.08400000000000002,0.0,0.08400000000000002,0.0
143.954,0.08100000000000002,0.0,0.3,0.0,0.3,0.0,0.08100000000000002,0.0,0.08100000000000002,0.0
144.014,0.07800000000000001,0.0,0.3,0.0,0.3,0.0,0.07800000000000001,0.0,0.07800000000000001,0.0
144.054,0.07800000000000001,0.0,0.3,0.0,0.3,0.0,0.07800000000000001,0.0,0.07800000000000001,0.0
144.124,0.07500000000000001,0.0,0.3,0.0,0.3,0.0,0.07500000000000001,0.0,0.07500000000000001,0.0
144.152,0.07200000000000002,0.0,0.3,0.0,0.3,0.0,0.07200000000000002,0.0,0.07200000000000002,0.0
144.208,0.07200000000000002,0.0,0.3,0.0,0.3,0.0,0.07200000000000002,0.0,0.07200000000000002,0.0
144.25,0.06900000000000002,0.0,0.3,0.0,0.3,0.0,0.06900000000000002,0.0,0.06900000000000002,0.0
144.316,0.06900000000000002,0.0,0.3,0.0,0.3,0.0,0.06900000000000002,0.0,0.06900000000000002,0.0
144.346,0.06600000000000002,0.0,0.3,0.0,0.3,0.0,0.06600000000000002,0.0,0.06600000000000002,0.0
144.406,0.06600000000000002,0.0,0.3,0.0,0.3,0.0,0.06600000000000002,0.0,0.06600000000000002,0.0
144.446,0.06300000000000001,0.0,0.3,0.0,0.3,0.0,0.06300000000000001,0.0,0.06300000000000001,0.0
144.516,0.06000000000000001,0.0,0.3,0.0,0.3,0.0,0.06000000000000001,0.0,0.06000000000000001,0.0
144.546,0.06000000000000001,0.0,0.3,0.0,0.3,0.0,0.06000000000000001,0.0,0.06000000000000001,0.0
144.604,0.05700000000000001,0.0,0.3,0.0,0.3,0.0,0.05700000000000001,0.0,0.05700000000000001,0.0
144.654,0.05700000000000001,0.0,0.3,0.0,0.3,0.0,0.05700000000000001,0.0,0.05700000000000001,0.0
144.69,0.05700000000000001,0.0,0.3,0.0,0.3,0.0,0.05700000000000001,0.0,0.05700000000000001,0.0
144.75,0.054000000000000006,0.0,0.3,0.0,0.3,0.0,0.054000000000000006,0.0,0.054000000000000006,0.0
144.792,0.054000000000000006,0.0,0.3,0.0,0.3,0.0,0.054000000000000006,0.0,0.054000000000000006,0.0
144.85,0.051000000000000004,0.0,0.3,0.0,0.3,0.0,0.051000000000000004,0.0,0.051000000000000004,0.0
144.89,0.051000000000000004,0.0,0.3,0.0,0.3,0.0,0.051000000000000004,0.0,0.051000000000000004,0.0
144.95,0.048,0.0,0.3,0.0,0.3,0.0,0.048,0.0,0.048,0.0
144.988,0.048,0.0,0.3,0.0,0.3,0.0,0.048,0.0,0.048,0.0
145.02,0.048,0.0,0.3,0.0,0.3,0.0,0.048,0.0,0.048,0.0
145.086,0.045,0.0,0.3,0.0,0.3,0.0,0.045,0.0,0.045,0.0
145.128,0.045,0.0,0.3,0.0,0.3,0.0,0.045,0.0,0.045,0.0
145.18,0.041999999999999996,0.0,0.3,0.0,0.3,0.0,0.041999999999999996,0.0,0.041999999999999996,0.0
145.23,0.041999999999999996,0.0,0.3,0.0,0.3,0.0,0.041999999999999996,0.0,0.041999999999999996,0.0
145.286,0.041999999999999996,0.0,0.3,0.0,0.3,0.0,0.041999999999999996,0.0,0.041999999999999996,0.0
145.328,0.03899999999999999,0.0,0.3,0.0,0.3,0.0,0.03899999999999999,0.0,0.03899999999999999,0.0
145.39,0.03899999999999999,0.0,0.3,0.0,0.3,0.0,0.03899999999999999,0.0,0.03899999999999999,0.0
145.438,0.03899999999999999,0.0,0.3,0.0,0.3,0.0,0.03899999999999999,0.0,0.03899999999999999,0.0
145.484,0.03599999999999999,0.0,0.3,0.0,0.3,0.0,0.03599999999999999,0.0,0.03599999999999999,0.0
145.528,0.03599999999999999,0.0,0.3,0.0,0.3,0.0,0.03599999999999999,0.0,0.03599999999999999,0.0
145.588,0.03599999999999999,0.0,0.3,0.0,0.3,0.0,0.03599999999999999,0.0,0.03599999999999999,0.0
145.608,0.03599999999999999,0.0,0.3,0.0,0.3,0.0,0.03599999999999999,0.0,0.03599999999999999,0.0
145.668,0.032999999999999995,0.0,0.3,0.0,0.3,0.0,0.032999999999999995,0.0,0.032999999999999995,0.0
145.728,0.032999999999999995,0.0,0.3,0.0,0.3,0.0,0.032999999999999995,0.0,0.032999999999999995,0.0
145.77,0.032999999999999995,0.0,0.3,0.0,0.3,0.0,0.032999999999999995,0.0,0.032999999999999995,0.0
145.8,0.029999999999999995,0.0,0.3,0.0,0.3,0.0,0.029999999999999995,0.0,0.029999999999999995,0.0
145.872,0.029999999999999995,0.0,0.3,0.0,0.3,0.0,0.029999999999999995,0.0,0.029999999999999995,0.0
145.908,0.029999999999999995,0.0,0.3,0.0,0.3,0.0,0.029999999999999995,0.0,0.029999999999999995,0.0
145.97,0.029999999999999995,0.0,0.3,0.0,0.3,0.0,0.029999999999999995,0.0,0.029999999999999995,0.0
146.0,0.027,0.0,0.3,0.0,0.3,0.0,0.027,0.0,0.027,0.0
146.052,0.027,0.0,0.3,0.0,0.3,0.0,0.027,0.0,0.027,0.0
146.1,0.027,0.0,0.3,0.0,0.3,0.0,0.027,0.0,0.027,0.0
146.142,0.027,0.0,0.3,0.0,0.3,0.0,0.027,0.0,0.027,0.0
146.2,0.024,0.0,0.3,0.0,0.3,0.0,0.024,0.0,0.024,0.0
146.252,0.024,0.0,0.3,0.0,0.3,0.0,0.024,0.0,0.024,0.0
146.29,0.024,0.0,0.3,0.0,0.3,0.0,0.024,0.0,0.024,0.0
146.36,0.024,0.0,0.3,0.0,0.3,0.0,0.024,0.0,0.024,0.0
146.39,0.024,0.0,0.3,0.0,0.3,0.0,0.024,0.0,0.024,0.0
146.446,0.024,0.0,0.3,0.0,0.3,0.0,0.024,0.0,0.024,0.0
146.484,0.021,0.0,0.3,0.0,0.3,0.0,0.021,0.0,0.021,0.0
146.538,0.021,0.0,0.3,0.0,0.3,0.0,0.021,0.0,0.021,0.0
146.584,0.021,0.0,0.3,0.0,0.3,0.0,0.021,0.0,0.021,0.0
146.634,0.021,0.0,0.3,0.0,0.3,0.0,0.021,0.0,0.021,0.0
146.692,0.021,0.0,0.3,0.0,0.3,0.0,0.021,0.0,0.021,0.0
146.754,0.021,0.0,0.3,0.0,0.3,0.0,0.021,0.0,0.021,0.0
146.792,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
146.824,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
146.892,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
146.932,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
146.994,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.034,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.092,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.132,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.192,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.232,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.29,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.328,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.39,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.432,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.49,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.528,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.59,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.632,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.66,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.724,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.79,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.834,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.88,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.92,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
147.988,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.028,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.078,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.114,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.122,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.148,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.17,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.184,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.244,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.292,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.32,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.382,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.426,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.484,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.536,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.588,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.632,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.67,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.74,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.77,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.846,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
148.934,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.034,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.124,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.224,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.312,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.412,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.5,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.602,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.7,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.798,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
149.898,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
