t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
25.4,-2.2061,2.5034,2.4614,-0.0,0.0273,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.552,819,76,0.0,35.6
25.5,-2.2061,2.5034,2.4619,-0.0,0.0272,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.552,819,76,0.0,35.6
25.6,-2.2061,2.5034,2.4641,-0.0,0.0272,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.553,819,77,0.0,35.6
25.7,-2.2061,2.5034,2.477,0.0001,0.0268,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.553,819,77,0.0,35.6
25.8,-2.2061,2.5034,2.4787,0.0001,0.0267,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.553,819,77,0.0,35.6
25.9,-2.2061,2.5034,2.4792,0.0001,0.0267,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.554,819,78,0.0,35.6
26.0,-2.2061,2.5034,2.4797,0.0001,0.0267,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.554,819,77,0.0,35.6
26.1,-2.2061,2.5034,2.4803,0.0001,0.0267,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.554,819,78,0.0,35.6
26.2,-2.2061,2.5034,2.4808,0.0001,0.0267,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.555,819,79,0.0,35.6
26.3,-2.2061,2.5034,2.4819,0.0001,0.0267,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.555,819,79,0.0,35.6
26.4,-2.2061,2.5034,2.484,0.0001,0.0266,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.555,819,81,0.0,35.6
26.5,-2.2062,2.5034,2.4872,0.0001,0.0265,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.556,819,83,0.0,35.6
26.6,-2.2062,2.5034,2.4903,0.0002,0.0264,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.556,819,84,0.0,35.6
26.7,-2.2062,2.5034,2.4919,0.0002,0.0264,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.556,819,84,0.0,35.6
26.8,-2.2062,2.5034,2.4946,0.0002,0.0263,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.556,819,85,0.0,35.6
26.9,-2.2062,2.5034,2.4972,0.0002,0.0262,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.556,819,86,0.0,35.6
27.0,-2.2063,2.5034,2.4993,0.0002,0.0261,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.556,819,86,0.0,35.6
27.1,-2.2064,2.5034,2.5075,0.0002,0.0155,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.557,819,87,0.0,35.6
27.2,-2.2064,2.5034,2.5081,0.0002,0.0155,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.557,819,87,0.0,35.6
27.3,-2.2064,2.5034,2.5106,0.0002,0.0155,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.557,819,62,0.0,35.6
27.4,-2.2064,2.5034,2.5112,0.0002,0.0155,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.557,819,64,0.0,35.6
27.5,-2.2064,2.5034,2.5115,0.0002,0.0155,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.558,819,64,0.0,35.6
27.6,-2.2064,2.5034,2.5151,-0.0001,0.0168,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.558,819,64,0.0,35.6
27.7,-2.2064,2.5034,2.5178,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.558,819,64,0.0,35.6
27.8,-2.2064,2.5034,2.5185,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.558,819,63,0.0,35.6
27.9,-2.2064,2.5034,2.5188,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.558,819,63,0.0,35.6
28.0,-2.2064,2.5034,2.5192,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.559,819,67,0.0,35.6
28.1,-2.2064,2.5034,2.5195,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.559,819,67,0.0,35.6
28.2,-2.2064,2.5034,2.5198,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.559,819,67,0.0,35.6
28.3,-2.2064,2.5034,2.5209,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.559,819,66,0.0,35.6
28.4,-2.2064,2.5033,2.5225,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.559,819,66,0.0,35.6
28.5,-2.2064,2.5033,2.5236,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.56,819,66,0.0,35.6
28.6,-2.2064,2.5033,2.5253,-0.0001,0.0169,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.56,819,67,0.0,35.6
28.7,-2.2064,2.5032,2.5293,-0.0001,0.017,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.56,819,67,0.0,35.6
28.8,-2.2064,2.5032,2.5297,-0.0001,0.017,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.56,819,68,0.0,35.6
28.9,-2.2064,2.5031,2.5372,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.561,819,70,0.0,35.6
29.0,-2.2064,2.5031,2.5375,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.561,819,70,0.0,35.6
29.1,-2.2064,2.5031,2.5378,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.561,819,70,0.0,35.6
29.2,-2.2064,2.5031,2.5382,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.561,819,71,0.0,35.6
29.3,-2.2064,2.5031,2.5385,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.562,819,71,0.0,35.6
29.4,-2.2064,2.5031,2.5406,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.562,819,73,0.0,35.6
29.5,-2.2064,2.5031,2.5409,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.562,819,73,0.0,35.6
29.6,-2.2064,2.503,2.543,-0.0002,0.0171,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.562,819,74,0.0,35.6
29.7,-2.2064,2.5029,2.5519,-0.0002,0.0172,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.563,819,74,0.0,35.6
29.8,-2.2064,2.5028,2.5526,-0.0002,0.0172,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,73,0.0,35.6
29.9,-2.2064,2.5028,2.553,-0.0002,0.0172,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.563,819,74,0.0,35.6
