t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
136.793,0.0,0.0256,493.0,819,778,7,20.91,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8102,2.6159,-0.0001,0.006,1.18
136.889,0.0,0.0256,493.0,819,778,7,21.01,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8102,2.6165,-0.0001,0.006,1.18
136.984,0.0,0.0256,493.0,819,777,7,21.1,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8102,2.6171,-0.0001,0.006,1.18
137.077,0.0,0.0256,493.0,819,777,7,21.2,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8102,2.6176,-0.0001,0.006,1.18
137.163,0.0,0.0256,493.0,819,789,7,21.28,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8102,2.6181,-0.0001,0.006,1.18
137.249,0.0,0.0256,493.0,819,788,7,21.37,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8102,2.6186,-0.0001,0.006,1.18
137.336,0.0,0.0256,493.0,819,785,7,21.45,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8101,2.6191,-0.0001,0.006,1.18
138.281,0.0,0.0256,493.0,819,775,7,22.4,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8101,2.6213,-0.0001,0.006,1.1801
138.382,0.0,0.0256,493.0,819,784,7,22.5,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6223,-0.0001,0.006,1.1801
138.466,0.0,0.0256,493.0,819,784,7,22.58,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6231,-0.0001,0.006,1.1801
138.557,0.0,-0.0256,493.0,819,784,7,22.68,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6237,-0.0001,0.006,1.1801
138.654,0.0,-0.0256,493.0,819,784,7,22.77,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6243,-0.0001,0.006,1.1801
138.738,0.0,0.0256,493.0,819,784,7,22.86,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6248,-0.0001,0.006,1.1801
138.828,0.0,0.0256,493.0,819,384,7,22.95,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6243,0.0001,-0.006,1.1801
138.934,0.0,0.0256,493.0,819,384,7,23.05,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6237,0.0001,-0.006,1.1801
139.046,0.0,0.0256,493.0,819,384,7,23.16,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.623,0.0001,-0.006,1.1801
139.126,0.0,0.0256,493.0,819,383,7,23.24,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6226,0.0001,-0.006,1.1801
139.215,0.0,0.0256,493.0,819,383,7,23.33,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.81,2.6222,0.0001,-0.006,1.1801
140.29,0.0,0.0256,493.0,819,383,7,24.41,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8103,2.6148,0.0009,-0.0761,1.18
140.393,0.0,-0.0256,493.0,819,784,7,24.51,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8106,2.604,0.0012,-0.0773,1.18
140.514,0.0,-0.0256,493.0,819,784,7,24.63,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.811,2.5901,0.0011,-0.0766,1.18
140.602,0.0,0.0256,493.0,819,784,7,24.72,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2783,2.8113,2.5794,0.001,-0.0761,1.1799
140.683,0.0,0.0256,493.0,819,784,7,24.8,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2782,2.8114,2.5721,-0.0015,-0.1285,1.18
140.777,0.0,-0.0256,493.0,819,784,7,24.9,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2777,2.8115,2.5525,0.0006,-0.1687,1.1804
140.867,0.0,-0.0256,493.0,819,419,7,24.99,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8115,2.549,0.0001,0.0043,1.1804
140.967,0.0,-0.3333,494.4,819,419,7,25.09,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2778,2.8114,2.5545,-0.0006,0.0575,1.1804
141.059,0.0,-0.3333,494.4,819,419,7,25.18,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2778,2.8113,2.5602,-0.0007,0.0578,1.1804
141.148,0.0,-0.3333,494.4,819,419,7,25.27,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2778,2.8112,2.566,-0.0007,0.058,1.1804
141.24,0.0,-0.3333,494.4,819,419,7,25.36,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2778,2.8111,2.5704,-0.0005,0.043,1.1804
142.157,0.0,-0.3333,494.4,819,419,7,26.28,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2778,2.8108,2.5825,-0.0001,0.0059,1.1805
142.251,0.0,0.0256,493.0,819,788,7,26.37,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8108,2.5833,-0.0001,0.0059,1.1805
142.352,0.0,0.0256,493.0,819,783,7,26.47,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8108,2.5844,-0.0001,0.0059,1.1805
142.437,0.0,0.0256,493.0,819,784,7,26.56,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8108,2.585,-0.0001,0.0059,1.1805
142.537,0.0,0.0256,493.0,819,784,7,26.66,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5855,-0.0001,0.0059,1.1805
142.63,0.0,0.0256,493.0,819,783,7,26.75,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5861,-0.0001,0.0059,1.1805
142.713,0.0,0.0256,493.0,819,783,7,26.83,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5866,-0.0001,0.0059,1.1805
142.796,0.0,0.0256,493.0,819,784,7,26.91,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5872,-0.0001,0.0059,1.1805
142.886,0.0,0.0256,493.0,819,784,7,27.0,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5874,0.0,0.0,1.1805
142.98,0.0,0.0256,493.0,819,784,7,27.1,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5874,0.0,0.0,1.1805
143.992,0.0,0.0256,493.0,819,784,7,28.11,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8106,2.592,-0.0001,0.0059,1.1805
144.081,0.0,0.0256,493.0,819,782,7,28.2,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8106,2.5926,-0.0001,0.0059,1.1805
144.168,0.0,0.0256,493.0,819,782,7,28.29,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8105,2.5937,-0.0001,0.0059,1.1805
144.262,0.0,0.0256,493.0,819,782,7,28.38,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8105,2.5944,-0.0001,0.0059,1.1805
144.367,0.0,0.0256,493.0,819,782,7,28.49,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8105,2.5952,-0.0001,0.0059,1.1805
144.454,0.0,0.0256,493.0,819,782,7,28.57,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8105,2.5957,-0.0001,0.0059,1.1805
144.552,0.0,0.0256,493.0,819,792,7,28.67,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8105,2.5963,-0.0001,0.0059,1.1805
144.638,0.0,0.0256,493.0,819,791,7,28.76,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8104,2.5967,-0.0001,0.0059,1.1805
144.729,0.0,0.0256,493.0,819,791,7,28.85,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8104,2.5973,-0.0001,0.0059,1.1805
144.817,0.0,0.0256,493.0,819,791,7,28.94,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8104,2.5978,-0.0001,0.0059,1.1805
145.865,0.0,0.0256,493.0,819,791,7,29.98,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8103,2.6027,-0.0001,0.0059,1.1805
145.969,0.0,0.0256,493.0,819,779,7,30.09,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.6038,-0.0001,0.0059,1.1805
146.062,0.0,0.0256,493.0,819,779,7,30.18,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.6046,-0.0001,0.0059,1.1805
146.154,0.0,0.0256,493.0,819,779,7,30.27,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.605,-0.0001,0.0059,1.1805
146.25,0.0,0.0256,493.0,819,789,7,30.37,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.6059,-0.0001,0.0059,1.1805
146.337,0.0,0.0256,493.0,819,789,7,30.46,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.6065,-0.0001,0.0059,1.1805
146.418,0.0,0.0256,493.0,819,789,7,30.54,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.6068,-0.0001,0.006,1.1805
146.505,0.0,0.0256,493.0,819,789,7,30.62,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8101,2.6074,-0.0001,0.006,1.1805
146.6,0.0,0.0256,493.0,819,789,7,30.72,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8101,2.608,-0.0001,0.006,1.1805
146.691,0.0,0.0256,493.0,819,789,7,30.81,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8101,2.6085,-0.0001,0.006,1.1805
146.785,0.0,0.0256,493.0,819,789,7,30.9,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8101,2.6091,-0.0001,0.006,1.1805
147.875,0.0,0.0256,493.0,819,789,7,31.99,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8099,2.6146,-0.0001,0.006,1.1806
147.962,0.0,0.0256,493.0,819,779,7,32.08,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8099,2.6153,-0.0001,0.006,1.1806
148.042,0.0,0.0256,493.0,819,789,7,32.16,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8099,2.6158,-0.0001,0.006,1.1806
148.139,0.0,0.0256,493.0,819,789,7,32.26,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8099,2.6165,-0.0001,0.006,1.1806
148.233,0.0,0.0256,493.0,819,789,7,32.35,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8098,2.6173,-0.0001,0.006,1.1806
148.353,0.0,0.0256,493.0,819,789,7,32.47,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8098,2.6183,-0.0001,0.006,1.1806
148.437,0.0,0.0256,493.0,819,777,7,32.56,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8098,2.6188,-0.0001,0.006,1.1806
148.538,0.0,0.0256,493.0,819,776,7,32.66,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8098,2.6194,-0.0001,0.006,1.1806
148.63,0.0,0.0256,493.0,819,776,7,32.75,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8097,2.6198,-0.0001,0.006,1.1806
148.733,0.0,0.0256,493.0,819,776,7,32.85,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8097,2.6203,-0.0001,0.006,1.1806
148.814,0.0,0.0256,493.0,819,786,7,32.93,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8097,2.6209,-0.0001,0.006,1.1806
149.724,0.0,0.0256,493.0,819,785,7,33.84,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8102,2.6061,0.0012,-0.0774,1.1806
149.813,0.0,0.0256,493.0,819,784,7,33.93,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8104,2.5984,0.0011,-0.077,1.1805
149.922,0.0,0.0256,493.0,819,784,7,34.04,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2778,2.8107,2.5846,0.001,-0.0763,1.1805
150.032,0.0,0.0256,493.0,819,784,7,34.15,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2776,2.8109,2.5707,-0.0038,-0.1758,1.1806
150.141,0.0,-0.0256,493.0,819,784,7,34.26,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.277,2.8111,2.5436,0.0011,-0.114,1.1811
150.226,0.0,-0.0256,493.0,819,419,7,34.34,0.0,0.0,0.0,0.0,57.0,456.0,29.0,17.4,0.0,0.0,2.0,1.6,30.0,18.0,-2.2771,2.8111,2.5434,0.0004,0.0485,1.1811
150.313,0.0,-0.3333,494.4,819,419,7,34.43,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2771,2.811,2.5502,-0.0006,0.0574,1.1811
150.397,0.0,-0.3333,494.4,819,419,7,34.52,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2771,2.811,2.5537,-0.0006,0.0575,1.1811
150.484,0.0,-0.3333,494.4,819,419,7,34.6,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2771,2.8108,2.5594,-0.0007,0.0577,1.1812
150.574,0.0,-0.3333,494.4,819,419,7,34.69,0.0,0.0,0.0,0.0,57.0,456.0,30.0,18.0,1.0,0.8,2.0,1.6,30.0,18.0,-2.2771,2.8107,2.5641,-0.0007,0.0579,1.1812
