t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
86.285,178.2,0.6006,-2.9019,-0.2065,2.481,-2.96,480,0,0,123,0.4979,0.6144,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
86.37,178.3,0.6006,-2.9019,-0.2065,2.481,-2.96,480,0,0,123,0.4979,0.6144,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
86.486,178.4,0.6006,-2.9016,-0.1997,2.281,-0.31,480,0,0,124,0.4981,0.6143,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
86.569,178.5,0.6006,-2.9005,-0.1771,2.281,-0.31,480,0,0,128,0.4994,0.6138,DO_NOTHING,,0.0,0.7949,0.0,0.0,0.0
86.677,178.6,0.6006,-2.8977,-0.1296,2.281,-0.31,480,0,0,141,0.5022,0.6131,LIMIT,PolygonLimit,0.0,0.7949,0.0,0.0,0.0
86.775,178.7,0.6006,-2.8936,-0.0797,2.281,-0.31,480,0,0,157,0.5063,0.6133,LIMIT,PolygonLimit,0.0,0.7436,0.0,0.0,0.0
86.883,178.8,0.6006,-2.8891,-0.0282,2.281,-0.31,480,0,0,154,0.5107,0.6134,LIMIT,PolygonLimit,0.0,0.6923,0.0,0.0,0.0
86.982,178.9,0.6006,-2.8844,0.0246,2.281,-0.31,480,0,0,151,0.5154,0.6134,LIMIT,PolygonLimit,0.0,0.6923,0.0,0.0,0.0
87.087,179.0,0.6006,-2.8799,0.0762,2.281,-0.31,480,0,0,131,0.52,0.613,LIMIT,PolygonLimit,0.0,0.641,0.0,0.0,0.0
87.189,179.1,0.6006,-2.8756,0.1263,2.281,-0.31,480,0,0,105,0.5242,0.6123,LIMIT,PolygonLimit,0.0,1.0,0.0,0.0,0.0
87.292,179.2,0.6006,-2.8717,0.1748,2.281,-0.31,480,0,0,88,0.5281,0.6111,LIMIT,PolygonLimit,0.0,0.9487,0.0,0.0,0.0
87.39,179.3,0.6006,-2.8681,0.2221,2.281,-0.31,480,0,0,80,0.5318,0.6097,LIMIT,PolygonLimit,0.0,0.9487,0.0,0.0,0.0
87.492,179.4,0.6006,-2.8647,0.268,2.281,-0.31,480,0,0,73,0.5349,0.6079,LIMIT,PolygonLimit,0.0,0.8974,0.0,0.0,0.0
87.591,179.5,0.6006,-2.8617,0.3128,2.281,-0.31,480,0,0,68,0.5381,0.6057,LIMIT,PolygonLimit,0.0,0.8462,0.0,0.0,0.0
87.691,179.6,0.6006,-2.8591,0.3564,2.281,-0.31,480,0,0,63,0.5406,0.6033,LIMIT,PolygonLimit,0.0,0.7949,0.0,0.0,0.0
87.791,179.7,0.6006,-2.8567,0.3989,2.281,-0.31,480,0,0,59,0.543,0.6005,LIMIT,PolygonLimit,0.0,0.7436,0.0,0.0,0.0
87.89,179.8,0.6006,-2.8546,0.4404,2.281,-0.31,480,0,0,57,0.5451,0.5975,LIMIT,PolygonLimit,0.0,0.7436,0.0,0.0,0.0
87.99,179.9,0.6006,-2.8529,0.4809,2.281,-0.31,480,0,0,53,0.5468,0.5941,LIMIT,PolygonLimit,0.0,0.6923,0.0,0.0,0.0
88.091,180.0,0.6011,-2.8513,0.5177,2.281,-0.31,480,0,0,51,0.5483,0.5911,LIMIT,PolygonLimit,0.0316,1.0,0.0316,0.0158,0.0158
88.19,180.1,0.6018,-2.8499,0.5541,2.281,-0.31,480,0,0,49,0.5496,0.5881,LIMIT,PolygonLimit,0.0,1.0,0.0,0.0,0.0
88.29,180.2,0.6018,-2.8491,0.5915,2.281,-0.31,480,0,0,46,0.5505,0.5851,LIMIT,PolygonLimit,0.0,1.0,0.0,0.0,0.0
88.391,180.3,0.6016,-2.8488,0.627,2.281,-0.31,480,0,0,44,0.5511,0.5827,SLOWDOWN,PolygonSlow,0.0,0.9487,0.0,0.0,0.0
88.491,180.4,0.6019,-2.8483,0.653,2.281,-0.31,480,0,0,43,0.5514,0.5815,LIMIT,PolygonLimit,0.0316,1.0,0.0316,0.0158,0.0158
88.593,180.5,0.603,-2.8473,0.6878,2.281,-0.31,480,0,0,41,0.5523,0.5809,SLOWDOWN,PolygonSlow,0.0316,1.0,0.0316,0.0095,0.0095
88.691,180.6,0.6038,-2.8464,0.7194,2.281,-0.31,480,0,0,39,0.5532,0.5809,SLOWDOWN,PolygonSlow,0.0316,0.9487,0.0316,0.0095,0.0095
88.791,180.7,0.6049,-2.8453,0.7468,2.281,-0.31,480,0,0,37,0.5546,0.5817,LIMIT,PolygonLimit,0.0632,0.9487,0.0632,0.0333,0.0333
88.891,180.8,0.6071,-2.843,0.7853,2.281,-0.31,480,0,0,35,0.5574,0.5844,LIMIT,PolygonLimit,0.0632,0.9487,0.0632,0.0333,0.0333
88.992,180.9,0.61,-2.84,0.8236,2.281,-0.31,480,0,0,32,0.5617,0.5886,LIMIT,PolygonLimit,0.1263,1.0,0.1263,0.0632,0.0632
89.093,181.0,0.6156,-2.8342,0.8605,2.281,-0.31,480,0,0,29,0.5698,0.5968,LIMIT,PolygonLimit,0.2053,1.0,0.2053,0.1026,0.1026
89.194,181.1,0.622,-2.8266,0.8963,2.281,-0.31,480,0,0,26,0.5805,0.6079,LIMIT,PolygonLimit,0.1895,0.9487,0.1895,0.0999,0.0999
89.299,181.2,0.6292,-2.8175,0.931,2.281,-0.31,480,0,0,22,0.5938,0.6215,LIMIT,PolygonLimit,0.2684,1.0,0.2684,0.1342,0.1342
89.399,181.3,0.636,-2.8085,0.9662,2.281,-0.31,480,0,0,19,0.6083,0.6362,LIMIT,PolygonLimit,0.1895,1.0,0.1895,0.0947,0.0947
89.504,181.4,0.6419,-2.7994,1.0014,2.281,-0.31,480,0,0,15,0.6242,0.6525,LIMIT,PolygonLimit,0.2842,1.0,0.2684,0.1342,0.1342
89.618,181.5,0.6497,-2.7856,1.0447,2.281,-0.31,480,0,0,12,0.6443,0.6731,LIMIT,PolygonLimit,0.2526,1.0,0.2526,0.1421,0.1421
89.706,181.6,0.6543,-2.7765,1.0752,2.281,-0.31,480,0,0,8,0.6667,0.6959,LIMIT,PolygonLimit,0.3,1.0,0.2526,0.1263,0.1263
89.819,181.7,0.6603,-2.7617,1.1221,2.281,-0.31,480,0,0,4,0.6925,0.7222,LIMIT,PolygonLimit,0.2842,1.0,0.2842,0.15,0.15
89.905,181.8,0.6637,-2.7513,1.155,2.281,-0.31,480,0,0,0,0.7228,0.753,LIMIT,PolygonLimit,0.2684,1.0,0.2842,0.1421,0.1421
90.018,181.9,0.6679,-2.7356,1.2008,2.281,-0.31,480,0,0,0,0.762,0.7928,DO_NOTHING,,0.2368,1.0,0.2368,0.2684,0.2684
90.113,182.0,0.6726,-2.716,1.2578,2.281,-0.31,480,0,0,0,0.8178,0.8493,DO_NOTHING,,0.2842,1.0,0.2368,0.2368,0.2368
90.221,182.1,0.6743,-2.6927,1.3239,2.281,-0.31,480,0,0,0,0.8951,0.9275,DO_NOTHING,,0.2526,1.0,0.2526,0.2842,0.2842
90.321,182.2,0.6739,-2.6671,1.4177,2.281,-0.31,480,0,0,0,1.0168,1.0558,DO_NOTHING,,0.2842,1.0,0.2842,0.2526,0.2526
90.425,182.3,0.6705,-2.6399,1.5163,2.281,-0.31,480,0,0,0,0.9897,1.0743,DO_NOTHING,,0.2526,1.0,0.2526,0.2842,0.2842
90.527,182.4,0.6644,-2.6134,1.6204,2.281,-0.31,480,0,0,0,0.9634,1.0583,DO_NOTHING,,0.2842,0.8974,0.2842,0.2526,0.2526
90.63,182.5,0.6565,-2.5865,1.7142,2.281,-0.31,480,0,0,0,0.9364,1.0398,DO_NOTHING,,0.3,0.8974,0.3,0.2842,0.2842
90.729,182.6,0.6461,-2.5575,1.7985,2.281,-0.31,480,0,0,0,0.9074,1.0178,DO_NOTHING,,0.2684,1.0,0.2684,0.3,0.3
90.832,182.7,0.6344,-2.5307,1.885,2.281,-0.31,480,0,0,0,0.8806,0.9972,DO_NOTHING,,0.2842,0.8974,0.2842,0.2684,0.2684
90.929,182.8,0.6208,-2.505,1.9616,2.281,-0.31,480,0,0,0,0.8548,0.9763,DO_NOTHING,,0.3,1.0,0.3,0.2842,0.2842
91.035,182.9,0.6065,-2.4804,2.0272,2.281,-0.31,480,0,0,0,0.8303,0.9553,DO_NOTHING,,0.2842,0.9487,0.2842,0.3,0.3
91.134,183.0,0.5925,-2.4581,2.0853,2.281,-0.31,480,0,0,0,0.808,0.9357,DO_NOTHING,,0.3,0.6923,0.3,0.3,0.3
91.234,183.1,0.5771,-2.436,2.132,2.281,-0.31,480,0,0,0,0.786,0.9155,DO_NOTHING,,0.3,0.8462,0.3,0.3,0.3
91.334,183.2,0.5605,-2.4132,2.1843,2.281,-0.31,480,0,0,1,0.7632,0.8946,DO_NOTHING,,0.3,0.9487,0.3,0.3,0.3
91.435,183.3,0.5435,-2.3911,2.2471,2.281,-0.31,480,0,0,8,0.7412,0.8744,LIMIT,PolygonLimit,0.3,0.8974,0.3,0.1671,0.1671
91.534,183.4,0.5323,-2.3778,2.2905,2.281,-0.31,480,0,0,10,0.7281,0.8622,LIMIT,PolygonLimit,0.3,0.641,0.3,0.2034,0.2034
91.636,183.5,0.5179,-2.3625,2.3271,2.281,-0.31,480,0,0,7,0.7132,0.8477,LIMIT,PolygonLimit,0.2842,0.5897,0.2842,0.241,0.241
91.734,183.6,0.5011,-2.3454,2.3659,2.281,-0.31,480,0,0,4,0.6972,0.8317,DO_NOTHING,,0.3,0.4359,0.3,0.3,0.3
91.834,183.7,0.4801,-2.3254,2.3985,2.281,-0.31,480,0,0,2,0.6798,0.8137,DO_NOTHING,,0.2842,0.5385,0.2842,0.2842,0.2842
91.933,183.8,0.4589,-2.3065,2.4377,2.281,-0.31,480,0,0,0,0.6634,0.7963,DO_NOTHING,,0.3,0.4359,0.3,0.3,0.3
92.034,183.9,0.4359,-2.2875,2.4694,2.281,-0.31,480,0,0,0,0.648,0.7793,DO_NOTHING,,0.3,0.2308,0.3,0.3,0.3
92.134,184.0,0.4123,-2.2691,2.4891,2.281,-0.31,480,0,0,0,0.6352,0.7646,DO_NOTHING,,0.3,0.3333,0.3,0.3,0.3
92.234,184.1,0.3885,-2.2511,2.5112,2.281,-0.31,480,0,0,0,0.623,0.7502,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
92.333,184.2,0.3644,-2.2337,2.5301,2.281,-0.31,480,0,0,0,0.6133,0.7376,DO_NOTHING,,0.2842,0.3333,0.2842,0.2842,0.2842
92.434,184.3,0.3414,-2.2176,2.5519,2.281,-0.31,480,0,0,0,0.6078,0.7283,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
92.535,184.4,0.318,-2.2019,2.5635,2.281,-0.31,480,0,0,0,0.5988,0.717,DO_NOTHING,,0.3,0.0769,0.3,0.3,0.3
92.637,184.5,0.293,-2.1856,2.5683,2.281,-0.31,480,0,0,0,0.594,0.7089,DO_NOTHING,,0.2842,0.0769,0.2842,0.2842,0.2842
92.739,184.6,0.2693,-2.1702,2.5732,2.281,-0.31,480,0,0,0,0.5944,0.7051,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
92.846,184.7,0.2441,-2.1541,2.5721,2.281,-0.31,480,0,0,0,0.5916,0.6993,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2842,0.2842
92.96,184.8,0.215,-2.1354,2.5702,2.281,-0.31,480,0,0,0,0.592,0.6956,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
93.045,184.9,0.1949,-2.1224,2.569,2.281,-0.31,480,0,0,0,0.5956,0.6951,DO_NOTHING,,0.2684,0.0769,0.2684,0.2684,0.2684
93.162,185.0,0.1674,-2.1047,2.5734,2.281,-0.31,480,0,0,0,0.5945,0.6905,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
93.245,185.1,0.1472,-2.0918,2.5721,2.281,-0.31,480,0,0,0,0.5995,0.691,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
93.359,185.2,0.1222,-2.0756,2.5673,2.281,-0.31,480,0,0,0,0.6057,0.6925,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
93.458,185.3,0.0982,-2.0599,2.563,2.281,-0.31,480,0,0,0,0.6119,0.6958,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
93.569,185.4,0.0732,-2.0435,2.5606,2.281,-0.31,480,0,0,0,0.6204,0.6983,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
93.668,185.5,0.0486,-2.0269,2.549,2.281,-0.31,480,0,0,0,0.6281,0.7031,DO_NOTHING,,0.3,-0.2308,0.3,0.3,0.3
93.78,185.6,0.0245,-2.0102,2.5344,2.281,-0.31,480,0,0,0,0.6396,0.7114,DO_NOTHING,,0.2368,0.0,0.2368,0.2368,0.2368
93.877,185.7,0.0038,-1.9957,2.5309,2.281,-0.31,480,0,0,0,0.6479,0.7157,DO_NOTHING,,0.3,-0.7949,0.3,0.3,0.3
93.986,185.8,-0.0203,-1.9783,2.5108,2.281,-0.31,480,0,0,0,0.6611,0.7269,DO_NOTHING,,0.3,-0.641,0.3,0.3,0.3
94.086,185.9,-0.0439,-1.9601,2.4694,2.281,-0.31,480,0,0,0,0.6738,0.7399,DO_NOTHING,,0.3,-0.6923,0.3,0.3,0.3
94.194,186.0,-0.0672,-1.9409,2.4166,2.281,-0.31,480,0,0,0,0.6827,0.7488,DO_NOTHING,,0.3,-0.8462,0.3,0.3,0.3
94.294,186.1,-0.0895,-1.9203,2.355,2.281,-0.31,480,0,0,0,0.6961,0.7646,DO_NOTHING,,0.3,-0.641,0.3,0.3,0.3
94.395,186.2,-0.1101,-1.8983,2.3033,2.281,-0.31,480,0,0,0,0.7067,0.7774,DO_NOTHING,,0.3,-0.7436,0.3,0.3,0.3
94.494,186.3,-0.1296,-1.8751,2.252,2.281,-0.31,480,0,0,0,0.7198,0.7911,DO_NOTHING,,0.3,-0.5897,0.3,0.3,0.3
94.594,186.4,-0.148,-1.8517,2.2089,2.281,-0.31,480,0,0,0,0.7295,0.8016,DO_NOTHING,,0.3,-0.6923,0.3,0.3,0.3
94.693,186.5,-0.1653,-1.8279,2.1654,2.281,-0.31,480,0,0,0,0.7389,0.8111,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
94.792,186.6,-0.1815,-1.8035,2.1342,2.281,-0.31,480,0,0,0,0.7501,0.8214,DO_NOTHING,,0.3,-0.4872,0.3,0.3,0.3
94.893,186.7,-0.1968,-1.7786,2.1039,2.281,-0.31,480,0,0,0,0.7583,0.8297,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
94.993,186.8,-0.2112,-1.7532,2.0774,2.281,-0.31,480,0,0,0,0.7683,0.8376,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
95.093,186.9,-0.2245,-1.7272,2.048,2.281,-0.31,480,0,0,0,0.7786,0.8469,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
95.194,187.0,-0.2369,-1.7008,2.0206,2.281,-0.31,480,0,0,0,0.789,0.8564,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
95.294,187.1,-0.2482,-1.6738,1.9895,2.281,-0.31,480,0,0,0,0.7991,0.8666,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
95.393,187.2,-0.2588,-1.6464,1.9635,2.281,-0.31,480,0,0,0,0.8084,0.8749,DO_NOTHING,,0.3,-0.4872,0.3,0.3,0.3
95.492,187.3,-0.2676,-1.6187,1.9237,2.281,-0.31,480,0,0,0,0.8173,0.8859,DO_NOTHING,,0.3,-0.4872,0.3,0.3,0.3
95.593,187.4,-0.275,-1.5909,1.8828,2.281,-0.31,480,0,0,0,0.8249,0.8725,DO_NOTHING,,0.2842,-0.4359,0.2842,0.2842,0.2842
95.693,187.5,-0.281,-1.5632,1.8441,2.281,-0.31,480,0,0,0,0.8023,0.8411,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
95.795,187.6,-0.286,-1.5349,1.8092,2.281,-0.31,480,0,0,0,0.7773,0.8099,DO_NOTHING,,0.2842,-0.2821,0.2842,0.2842,0.2842
95.894,187.7,-0.2906,-1.5064,1.7831,2.281,-0.31,480,0,0,0,0.7573,0.7837,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
95.997,187.8,-0.2945,-1.4778,1.7522,2.281,-0.31,480,0,0,0,0.7356,0.7546,DO_NOTHING,,0.2842,-0.3846,0.2842,0.2842,0.2842
96.095,187.9,-0.2968,-1.4489,1.7154,2.281,-0.31,480,0,0,10,0.7136,0.725,DO_NOTHING,,0.3,-0.3846,0.3,0.3,0.3
96.2,188.0,-0.2976,-1.4207,1.676,2.281,-0.31,480,0,0,12,0.6979,0.6994,DO_NOTHING,,0.2684,-0.4359,0.2684,0.2684,0.2684
96.317,188.1,-0.2968,-1.3874,1.6303,2.281,-0.31,480,0,0,16,0.68,0.6728,DO_NOTHING,,0.3,-0.3333,0.3,0.2842,0.2842
96.399,188.2,-0.2955,-1.3637,1.6029,2.281,-0.31,480,0,0,19,0.6644,0.6475,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
96.512,188.3,-0.2931,-1.3347,1.5709,2.281,-0.31,480,0,0,0,0.6503,0.625,DO_NOTHING,,0.3,-0.3333,0.2842,0.2842,0.2842
96.599,188.4,-0.2899,-1.3054,1.5387,2.281,-0.31,480,0,0,0,0.6393,0.6035,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
96.711,188.5,-0.2855,-1.2763,1.5045,2.281,-0.31,480,0,0,0,0.6307,0.5858,DO_NOTHING,,0.3,-0.5385,0.2842,0.2842,0.2842
96.813,188.6,-0.2799,-1.2473,1.4645,2.281,-0.31,480,0,0,0,0.6216,0.5648,DO_NOTHING,,0.3,-0.5385,0.3,0.3,0.3
96.917,188.7,-0.2726,-1.2176,1.4116,2.281,-0.31,480,0,0,0,0.6176,0.5488,DO_NOTHING,,0.2684,-0.4359,0.2684,0.3,0.3
97.018,188.8,-0.2643,-1.1903,1.3671,2.281,-0.31,480,0,0,0,0.616,0.536,DO_NOTHING,,0.2842,-0.3846,0.2842,0.2684,0.2684
97.125,188.9,-0.2554,-1.163,1.3303,2.281,-0.31,480,0,0,0,0.6168,0.5274,DO_NOTHING,,0.3,-0.5385,0.3,0.2842,0.2842
97.221,189.0,-0.2452,-1.1351,1.2911,2.281,-0.31,480,0,0,0,0.62,0.522,DO_NOTHING,,0.3,-0.4359,0.3,0.3,0.3
97.33,189.1,-0.2337,-1.1066,1.2506,2.281,-0.31,480,0,0,0,0.6259,0.5188,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
97.429,189.2,-0.2219,-1.0783,1.219,2.281,-0.31,480,0,0,0,0.6332,0.52,DO_NOTHING,,0.2842,-0.3333,0.2842,0.3,0.3
97.53,189.3,-0.2099,-1.0514,1.1904,2.281,-0.31,480,0,0,0,0.6424,0.5233,DO_NOTHING,,0.3,-0.2821,0.3,0.2842,0.2842
97.628,189.4,-0.1976,-1.0245,1.1686,2.281,-0.31,480,0,0,0,0.6529,0.5297,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
97.729,189.5,-0.1851,-0.9974,1.1537,2.281,-0.31,480,0,0,0,0.6648,0.5386,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
97.828,189.6,-0.1725,-0.9711,1.139,2.281,-0.31,480,0,0,0,0.6774,0.5492,DO_NOTHING,,0.3,-0.2308,0.3,0.3,0.3
97.929,189.7,-0.1598,-0.9452,1.1265,2.281,-0.31,480,0,0,0,0.6901,0.5613,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
98.028,189.8,-0.1467,-0.9195,1.1123,2.281,-0.31,480,0,0,0,0.7033,0.5738,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
98.129,189.9,-0.1333,-0.8936,1.1011,2.281,-0.31,480,0,0,0,0.7167,0.5869,DO_NOTHING,,0.2842,-0.1795,0.2842,0.3,0.3
98.228,190.0,-0.1199,-0.8685,1.0897,2.281,-0.31,480,0,0,0,0.7288,0.5998,DO_NOTHING,,0.3,-0.1795,0.3,0.2842,0.2842
98.328,190.1,-0.1061,-0.843,1.0798,2.281,-0.31,480,0,0,0,0.7259,0.6133,DO_NOTHING,,0.3,-0.1282,0.3,0.3,0.3
98.428,190.2,-0.0918,-0.8172,1.0719,2.281,-0.31,480,0,0,0,0.7253,0.6273,DO_NOTHING,,0.3,-0.0769,0.3,0.3,0.3
98.528,190.3,-0.0774,-0.7912,1.0669,2.281,-0.31,480,0,0,0,0.7254,0.6416,DO_NOTHING,,0.3,-0.0256,0.3,0.3,0.3
98.627,190.4,-0.0629,-0.7651,1.0648,2.281,-0.31,480,0,0,0,0.7246,0.6561,DO_NOTHING,,0.2842,-0.0256,0.2842,0.3,0.3
98.731,190.5,-0.0489,-0.74,1.0633,2.281,-0.31,480,0,0,0,0.7259,0.67,DO_NOTHING,,0.3,-0.0769,0.3,0.2842,0.2842
98.828,190.6,-0.0345,-0.7144,1.0597,2.281,-0.31,480,0,0,0,0.7308,0.6843,DO_NOTHING,,0.2842,-0.0769,0.2842,0.3,0.3
98.927,190.7,-0.0203,-0.6895,1.0551,2.281,-0.31,480,0,0,0,0.7335,0.6983,DO_NOTHING,,0.2842,0.0,0.2842,0.2842,0.2842
99.028,190.8,-0.0063,-0.6649,1.054,2.281,-0.31,480,0,0,0,0.7414,0.7123,DO_NOTHING,,0.2684,-0.0256,0.2684,0.2842,0.2842
99.13,190.9,0.0071,-0.6414,1.0528,2.281,-0.31,480,0,0,0,0.7469,0.7257,DO_NOTHING,,0.2842,-0.0256,0.2842,0.2684,0.2684
99.23,191.0,0.0211,-0.617,1.0514,2.281,-0.31,480,0,0,0,0.7534,0.7396,DO_NOTHING,,0.2684,-0.0256,0.2684,0.2842,0.2842
99.333,191.1,0.0346,-0.5935,1.0499,2.281,-0.31,480,0,0,0,0.7605,0.7531,DO_NOTHING,,0.2526,-0.0256,0.2526,0.2526,0.2526
99.434,191.2,0.0472,-0.5717,1.0484,2.281,-0.31,480,0,0,0,0.7691,0.7656,DO_NOTHING,,0.2368,-0.0256,0.2368,0.2368,0.2368
99.54,191.3,0.059,-0.5512,1.0469,2.281,-0.31,480,0,0,0,0.775,0.7774,DO_NOTHING,,0.2211,-0.0256,0.2211,0.2211,0.2211
99.652,191.4,0.0722,-0.5286,1.045,2.281,-0.31,480,0,0,0,0.7832,0.7884,DO_NOTHING,,0.2053,-0.0256,0.2053,0.2053,0.2053
99.739,191.5,0.0804,-0.5145,1.0438,2.281,-0.31,480,0,0,0,0.7905,0.7987,DO_NOTHING,,0.1895,-0.0256,0.1895,0.1895,0.1895
99.854,191.6,0.0917,-0.4952,1.0423,2.281,-0.31,480,0,0,0,0.7993,0.8082,DO_NOTHING,,0.1737,0.0,0.1737,0.1737,0.1737
99.94,191.7,0.0987,-0.4832,1.0423,2.281,-0.31,480,0,0,0,0.8073,0.817,DO_NOTHING,,0.1737,-0.1795,0.1737,0.1737,0.1737
100.052,191.8,0.1075,-0.4687,1.0338,2.281,-0.31,480,0,0,0,0.8127,0.8717,DO_NOTHING,,0.1579,-0.1282,0.1579,0.1579,0.1579
100.152,191.9,0.1158,-0.4553,1.0251,2.281,-0.31,480,0,0,0,0.8209,0.8789,DO_NOTHING,,0.1421,0.0,0.1421,0.1421,0.1421
100.259,192.0,0.1232,-0.4432,1.024,2.281,-0.31,480,0,0,0,0.8269,0.8838,DO_NOTHING,,0.1421,-0.1282,0.1421,0.1421,0.1421
100.358,192.1,0.1305,-0.4316,1.0176,2.281,-0.31,480,0,0,0,0.8344,0.8742,DO_NOTHING,,0.1263,0.0256,0.1263,0.1263,0.1263
100.465,192.2,0.1371,-0.4208,1.0185,2.281,-0.31,480,0,0,0,0.8409,0.865,DO_NOTHING,,0.1263,-0.1282,0.1263,0.1263,0.1263
100.564,192.3,0.1436,-0.4106,1.0111,2.281,-0.31,480,0,0,0,0.8472,0.8552,DO_NOTHING,,0.1105,-0.0769,0.1105,0.1105,0.1105
100.668,192.4,0.1495,-0.4014,1.0056,2.281,-0.31,480,0,0,0,0.8503,0.8467,DO_NOTHING,,0.1105,-0.1282,0.1105,0.1105,0.1105
100.766,192.5,0.1554,-0.3925,0.9978,2.281,-0.31,480,0,0,0,0.8541,0.8383,DO_NOTHING,,0.0947,-0.0769,0.0947,0.0947,0.0947
100.87,192.6,0.1606,-0.3847,0.9924,2.281,-0.31,480,0,0,0,0.8492,0.8309,DO_NOTHING,,0.0947,-0.1282,0.0947,0.0947,0.0947
100.968,192.7,0.1657,-0.3772,0.9849,2.281,-0.31,480,0,0,0,0.8434,0.824,DO_NOTHING,,0.0789,0.0769,0.0789,0.0789,0.0789
101.071,192.8,0.17,-0.3707,0.9886,2.281,-0.31,480,0,0,0,0.839,0.8192,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
101.168,192.9,0.1743,-0.3643,0.9814,2.281,-0.31,480,0,0,0,0.8347,0.8131,DO_NOTHING,,0.0789,-0.1282,0.0789,0.0789,0.0789
101.272,193.0,0.1786,-0.3582,0.9738,2.281,-0.31,480,0,0,0,0.8305,0.8071,DO_NOTHING,,0.0632,0.1282,0.0632,0.0632,0.0632
101.368,193.1,0.1821,-0.353,0.9797,2.281,-0.31,480,0,0,0,0.827,0.8038,DO_NOTHING,,0.0632,-0.1282,0.0632,0.0632,0.0632
101.47,193.2,0.1856,-0.348,0.9736,2.281,-0.31,480,0,0,0,0.8232,0.7991,DO_NOTHING,,0.0632,-0.1282,0.0632,0.0632,0.0632
101.57,193.3,0.1892,-0.3429,0.9653,2.281,-0.31,480,0,0,0,0.8202,0.7941,DO_NOTHING,,0.0632,-0.1282,0.0632,0.0632,0.0632
101.67,193.4,0.1926,-0.3382,0.9575,2.281,-0.31,480,0,0,0,0.8169,0.7893,DO_NOTHING,,0.0474,0.1282,0.0474,0.0474,0.0474
101.769,193.5,0.1953,-0.3343,0.9636,2.281,-0.31,480,0,0,0,0.8144,0.7873,DO_NOTHING,,0.0474,-0.3333,0.0474,0.0474,0.0474
101.869,193.6,0.198,-0.3306,0.9542,2.281,-0.31,480,0,0,0,0.8123,0.7832,DO_NOTHING,,0.0474,-0.3333,0.0474,0.0474,0.0474
101.973,193.7,0.2006,-0.3273,0.9327,2.281,-0.31,480,0,0,0,0.8105,0.7779,DO_NOTHING,,0.0316,-0.2308,0.0316,0.0316,0.0316
102.07,193.8,0.2025,-0.3249,0.9168,2.281,-0.31,480,0,0,0,0.8088,0.7741,DO_NOTHING,,0.0316,-0.2308,0.0316,0.0316,0.0316
102.17,193.9,0.2045,-0.3225,0.9008,2.281,-0.31,480,0,0,0,0.8071,0.7702,DO_NOTHING,,0.0316,-0.2308,0.0316,0.0316,0.0316
102.269,194.0,0.2064,-0.32,0.8845,2.281,-0.31,480,0,0,0,0.8061,0.7663,DO_NOTHING,,0.0316,-0.2308,0.0316,0.0316,0.0316
102.369,194.1,0.2085,-0.3175,0.8679,2.281,-0.31,480,0,0,0,0.8046,0.7624,DO_NOTHING,,0.0316,-0.2308,0.0316,0.0316,0.0316
102.468,194.2,0.2105,-0.3149,0.851,2.281,-0.31,480,0,0,0,0.8032,0.7583,DO_NOTHING,,0.0316,-0.2308,0.0316,0.0316,0.0316
102.57,194.3,0.2123,-0.3126,0.8333,2.281,-0.31,480,0,0,0,0.8015,0.7544,DO_NOTHING,,0.0,-0.4872,0.0,0.0,0.0
