t_rel,x,y,yaw,v_act,w_act,v_nav,w_nav,v_smoothed,v_cmdvel,v_wheel,cm_action,cm_polygon,scan_min,dwb_n,dwb_illegal,dwb_best_vx,dwb_best_total
18.8,-2.2437,2.8545,1.179,0.0166,-0.4228,0.0158,-1.0,0.0158,0.0123,0.0123,4,PolygonLimit,0.57,819,112,0.0158,39.6
18.9,-2.2408,2.8554,1.1291,0.016,-0.4105,0.0158,-1.0,0.0158,0.0099,0.0099,2,PolygonSlow,0.565,819,106,0.0158,39.6
19.0,-2.2387,2.8561,1.0887,0.0153,-0.4006,0.0158,-0.9487,0.0158,0.0082,0.0082,2,PolygonSlow,0.56,819,101,0.0158,39.6
19.1,-2.2369,2.8568,1.0492,0.0143,-0.391,0.0158,-0.9487,0.0158,0.0079,0.0079,2,PolygonSlow,0.557,819,96,0.0158,39.6
19.2,-2.2354,2.8575,1.0106,0.0131,-0.3817,0.0158,-0.8974,0.0158,0.0079,0.0079,2,PolygonSlow,0.554,819,92,0.0158,40.8
19.3,-2.2345,2.8579,0.9849,0.0074,-0.2401,0.0158,-0.8974,0.0158,0.0079,0.0079,2,PolygonSlow,0.552,819,95,0.0158,40.8
19.4,-2.2324,2.8596,0.8738,0.0055,-0.1937,0.0158,-0.8462,0.0158,0.0047,0.0047,2,PolygonSlow,0.546,819,95,0.0158,40.8
19.5,-2.2321,2.86,0.8587,0.0061,-0.1855,0.0158,-0.8462,0.0158,0.0047,0.0047,2,PolygonSlow,0.546,819,90,0.0,35.4
19.6,-2.2321,2.8601,0.855,0.0062,-0.1862,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.543,819,482,0.0,35.4
19.7,-2.232,2.8605,0.8322,0.0006,-0.0675,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.54,819,475,0.0,35.4
19.8,-2.232,2.8605,0.8312,0.0004,-0.0465,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.539,819,475,0.0,35.4
19.9,-2.232,2.8605,0.8303,0.0004,-0.0466,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.538,819,475,0.0,35.4
20.0,-2.232,2.8605,0.8297,0.0003,-0.0315,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.539,819,488,0.0,35.4
20.1,-2.232,2.8605,0.8295,0.0001,-0.0104,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.541,819,492,0.0,35.4
20.2,-2.232,2.8605,0.8301,-0.0002,0.0258,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.543,819,495,0.0,35.4
20.3,-2.232,2.8605,0.8361,-0.0008,0.0976,0.0,0.5897,0.0,0.0,0.0,2,PolygonSlow,0.545,819,498,0.0,34.8
20.4,-2.232,2.8603,0.8485,-0.0014,0.1425,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.547,819,498,0.0,34.8
20.5,-2.232,2.8601,0.8655,-0.0009,0.1401,0.0,1.0,0.0,0.0,0.0,2,PolygonSlow,0.549,819,114,0.0,34.8
20.6,-2.232,2.8601,0.8738,-0.0007,0.1389,0.0,0.9487,0.0,0.0,0.0,2,PolygonSlow,0.551,819,119,0.0,34.8
20.7,-2.232,2.86,0.887,-0.0003,0.126,0.0,0.9487,0.0,0.0,0.0,2,PolygonSlow,0.554,819,122,0.0,34.8
20.8,-2.232,2.8601,0.9099,0.0006,0.1992,0.0,0.8974,0.0,0.0,0.0,2,PolygonSlow,0.556,819,128,0.0,34.8
20.9,-2.232,2.8601,0.9223,0.0013,0.2058,0.0,0.8974,0.0,0.0,0.0,2,PolygonSlow,0.558,819,133,0.0,34.8
21.0,-2.232,2.8604,0.9457,0.0022,0.1901,0.0,0.8462,0.0,0.0,0.0,2,PolygonSlow,0.56,819,132,0.0,34.8
21.1,-2.232,2.8606,0.9607,0.0023,0.1867,0.0,0.8462,0.0,0.0,0.0,2,PolygonSlow,0.563,819,141,0.0,34.8
21.2,-2.232,2.8609,0.9793,0.002,0.187,0.0,0.8462,0.0,0.0,0.0,4,PolygonLimit,0.566,819,148,0.0,34.8
21.3,-2.2323,2.8611,1.0023,-0.0012,0.1974,0.0,0.7949,0.0,0.0,0.0,4,PolygonLimit,0.568,819,153,0.0,34.8
21.4,-2.2327,2.8612,1.0187,-0.0028,0.2057,0.0,0.7436,0.0,0.0,0.0,4,PolygonLimit,0.572,819,163,0.0,34.8
21.5,-2.2334,2.8612,1.0425,-0.0031,0.1969,0.0,0.7436,0.0,0.0,0.0,4,PolygonLimit,0.577,819,171,0.0,33.6
21.6,-2.234,2.8612,1.0635,-0.0017,0.2495,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.583,819,177,0.0,33.4
21.7,-2.2347,2.8614,1.0985,-0.0036,0.396,0.0,0.9487,0.0,0.0,0.0,4,PolygonLimit,0.588,819,185,0.0,33.4
21.8,-2.2363,2.8614,1.1392,-0.0081,0.4107,0.0,0.9487,0.0,0.0,0.0,4,PolygonLimit,0.594,819,194,0.0,33.4
21.9,-2.238,2.8614,1.1724,-0.0085,0.4189,0.0,0.8974,0.0,0.0,0.0,4,PolygonLimit,0.599,819,199,0.0,33.4
22.0,-2.2404,2.8614,1.215,-0.0088,0.4295,0.0,0.8462,0.0,0.0,0.0,4,PolygonLimit,0.493,819,201,0.0,33.4
22.1,-2.2436,2.8614,1.2674,-0.0087,0.4428,0.0,0.7949,0.0,0.0,0.0,4,PolygonLimit,0.412,819,205,0.0,33.4
22.2,-2.246,2.8614,1.3033,-0.0084,0.4522,0.0,0.7949,0.0,0.0,0.0,4,PolygonLimit,0.407,819,202,0.0,33.4
22.3,-2.2494,2.8614,1.3493,-0.0077,0.4644,0.0,0.7436,0.0,0.0,0.0,4,PolygonLimit,0.404,819,199,0.0,33.4
22.4,-2.2537,2.8614,1.4061,-0.0064,0.4801,0.0,0.6923,0.0,0.0,0.0,4,PolygonLimit,0.402,819,194,0.0,33.4
22.5,-2.2569,2.8614,1.445,-0.0053,0.4913,0.0,0.641,0.0,0.0,0.0,4,PolygonLimit,0.401,819,190,0.0,33.4
22.6,-2.2799,2.8614,1.7107,0.0054,0.4903,0.0,0.641,0.0,0.0,0.0,4,PolygonLimit,0.399,819,190,0.0,33.4
22.7,-2.2822,2.8614,1.7397,0.0063,0.4819,0.0,0.641,0.0,0.0,0.0,4,PolygonLimit,0.399,819,189,0.0,33.4
22.8,-2.283,2.8614,1.7493,0.0066,0.4792,0.0,1.0,0.0,0.0,0.0,4,PolygonLimit,0.399,819,186,0.0,33.2
22.9,-2.2838,2.8614,1.7589,0.0068,0.4765,0.0,0.9487,0.0,0.0,0.0,4,PolygonLimit,0.4,819,175,0.0,33.2
23.0,-2.2845,2.8614,1.7683,0.007,0.4738,0.0,0.9487,0.0,0.0,0.0,4,PolygonLimit,0.401,819,170,0.0,34.0
23.1,-2.2852,2.8614,1.7778,0.0073,0.4712,0.0,0.8974,0.0,0.0,0.0,4,PolygonLimit,0.402,819,162,0.0,34.0
23.2,-2.2866,2.8614,1.7964,0.0076,0.4661,0.0,0.7949,0.0,0.0,0.0,4,PolygonLimit,0.404,819,155,0.0,34.0
23.3,-2.2899,2.8614,1.8423,0.0084,0.4537,0.0,0.7436,0.0,0.0,0.0,4,PolygonLimit,0.406,819,148,0.0,34.0
23.4,-2.294,2.8614,1.9045,0.0088,0.4375,0.0,0.7436,0.0,0.0,0.0,4,PolygonLimit,0.408,819,140,0.0,514.0
23.5,-2.2955,2.8614,1.9305,0.0088,0.4309,0.0,0.6923,0.0,0.0,0.0,4,PolygonLimit,0.411,819,131,0.0,513.2
23.6,-2.2979,2.8614,1.973,0.0086,0.4203,0.0158,-1.0,0.0,0.0,0.0,2,PolygonSlow,0.414,819,121,0.0158,493.2
23.7,-2.3003,2.8614,2.0225,0.008,0.408,0.0158,-1.0,0.0,0.0,0.0,2,PolygonSlow,0.417,819,501,0.0,513.6
23.8,-2.3013,2.8614,2.0468,0.0075,0.4021,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
23.9,-2.3028,2.8614,2.0864,0.0066,0.3925,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.0,-2.3047,2.8618,2.1471,0.0033,0.0697,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.1,-2.3048,2.8618,2.1481,0.0006,0.048,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.2,-2.3048,2.8618,2.1499,0.0001,0.0118,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.3,-2.3047,2.8618,2.1471,-0.0001,-0.0058,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.4,-2.3047,2.8618,2.1469,-0.0001,-0.0058,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.5,-2.3047,2.8618,2.146,-0.0001,-0.0058,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,498,0.0,513.6
24.6,-2.3047,2.8618,2.1457,-0.0001,-0.0058,0.0,-0.0256,0.0,0.0,0.0,2,PolygonSlow,0.419,819,499,0.0,513.6
24.7,-2.3047,2.8618,2.1456,-0.0001,-0.0058,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.419,819,109,0.0,513.2
24.8,-2.3047,2.8618,2.1455,-0.0001,-0.0058,0.0,0.641,0.0,0.0,0.0,2,PolygonSlow,0.419,819,109,0.0,513.2
24.9,-2.3047,2.8618,2.1454,-0.0001,-0.0058,0.0,0.5897,0.0,0.0,0.0,2,PolygonSlow,0.421,819,107,0.0,513.2
25.0,-2.3047,2.8618,2.1459,0.0,0.0258,0.0,0.5897,0.0,0.0,0.0,2,PolygonSlow,0.422,819,106,0.0,513.2
25.1,-2.3047,2.8617,2.1467,0.0001,0.0422,0.0,0.5897,0.0,0.0,0.0,2,PolygonSlow,0.423,819,103,0.0,33.2
25.2,-2.3048,2.8617,2.1543,-0.0002,0.096,0.0,0.5897,0.0,0.0,0.0,2,PolygonSlow,0.424,819,101,0.0,33.2
25.3,-2.3049,2.8615,2.1643,-0.0003,0.1243,0.0,0.5385,0.0,0.0,0.0,2,PolygonSlow,0.426,819,96,0.0,33.2
25.4,-2.3051,2.8614,2.1794,0.0001,0.1258,0.0,0.5385,0.0,0.0,0.0,2,PolygonSlow,0.428,819,94,0.0,32.8
25.5,-2.3052,2.8613,2.1917,-0.0012,0.1197,0.0,0.5385,0.0,0.0,0.0,2,PolygonSlow,0.428,819,93,0.0,32.8
25.6,-2.3052,2.8611,2.2035,-0.0013,0.1187,0.0,0.5385,0.0,0.0,0.0,2,PolygonSlow,0.43,819,89,0.0,32.8
25.7,-2.3052,2.861,2.2149,-0.0009,0.1098,0.0,0.4872,0.0,0.0,0.0,2,PolygonSlow,0.431,819,94,0.0,32.8
25.8,-2.3052,2.8609,2.2282,-0.0005,0.1115,0.0,0.4872,0.0,0.0,0.0,2,PolygonSlow,0.433,819,91,0.0,32.8
25.9,-2.3052,2.8609,2.2372,-0.0003,0.1126,0.0,0.4872,0.0,0.0,0.0,2,PolygonSlow,0.434,819,90,0.0,32.8
26.0,-2.3052,2.8608,2.2485,-0.0,0.114,0.0,0.4872,0.0,0.0,0.0,2,PolygonSlow,0.435,819,87,0.0,32.8
26.1,-2.3052,2.8608,2.2596,-0.0003,0.1043,0.0,0.4872,0.0,0.0,0.0,2,PolygonSlow,0.437,819,92,0.0,32.8
26.2,-2.3052,2.8608,2.2701,-0.0005,0.1055,0.0,0.4359,0.0,0.0,0.0,2,PolygonSlow,0.439,819,91,0.0,32.8
26.3,-2.3052,2.8607,2.2807,-0.0007,0.1067,0.0,0.4359,0.0,0.0,0.0,2,PolygonSlow,0.439,819,87,0.0,32.8
26.4,-2.3052,2.8606,2.2893,-0.0009,0.1076,0.0,0.4359,0.0,0.0,0.0,2,PolygonSlow,0.441,819,80,0.0,32.8
26.5,-2.3052,2.8602,2.3167,-0.0008,0.099,0.0,0.4359,0.0,0.0,0.0,2,PolygonSlow,0.442,819,74,0.0,32.8
26.6,-2.3052,2.86,2.3584,-0.0,0.0682,0.0,0.0,0.0,0.0,0.0,2,PolygonSlow,0.445,819,74,0.0,32.8
26.7,-2.3052,2.86,2.3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.445,819,74,0.0,32.8
26.8,-2.3052,2.86,2.3618,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.445,819,71,0.0,488.8
26.9,-2.3052,2.86,2.3618,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.445,819,71,0.0,488.8
27.0,-2.3052,2.86,2.3618,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.446,819,68,0.0,488.8
27.1,-2.3052,2.86,2.3618,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.447,819,67,0.0,488.8
27.2,-2.3052,2.86,2.3625,-0.0,0.0339,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.448,819,64,0.0,488.8
27.3,-2.3052,2.86,2.3674,-0.0002,0.0824,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.45,819,62,0.0,488.8
27.4,-2.3051,2.86,2.3764,-0.0003,0.0892,0.0,0.3846,0.0,0.0,0.0,2,PolygonSlow,0.451,819,70,0.0,488.8
27.5,-2.3051,2.86,2.3852,-0.0005,0.0884,0.0,0.3333,0.0,0.0,0.0,2,PolygonSlow,0.452,819,68,0.0,488.8
27.6,-2.305,2.86,2.3958,-0.0007,0.0875,0.0,0.3333,0.0,0.0,0.0,2,PolygonSlow,0.454,819,66,0.0,488.8
27.7,-2.3049,2.86,2.4027,-0.0008,0.0869,0.0,0.3333,0.0,0.0,0.0,2,PolygonSlow,0.455,819,65,0.0,488.8
27.8,-2.3048,2.86,2.4114,-0.0009,0.0862,0.0,0.3333,0.0,0.0,0.0,2,PolygonSlow,0.456,819,63,0.0,488.8
27.9,-2.3047,2.86,2.4198,-0.0008,0.0797,0.0,0.3333,0.0,0.0,0.0,2,PolygonSlow,0.457,819,60,0.0,488.8
28.0,-2.3046,2.86,2.4272,-0.0006,0.0735,0.0,0.3333,0.0,0.0,0.0,2,PolygonSlow,0.458,819,58,0.0,488.8
28.1,-2.3045,2.86,2.4345,-0.0005,0.0729,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.459,819,57,0.0,488.8
28.2,-2.3044,2.86,2.4418,-0.0004,0.0724,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.459,819,56,0.0,488.8
28.3,-2.3044,2.86,2.449,-0.0003,0.0718,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.461,819,54,0.0,488.8
28.4,-2.3044,2.86,2.4576,-0.0001,0.0712,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.461,819,58,0.0,560.8
28.5,-2.3044,2.86,2.4629,-0.0,0.0599,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.462,819,58,0.0,560.8
28.6,-2.3044,2.86,2.4701,0.0001,0.0594,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.463,819,58,0.0,560.8
28.7,-2.3044,2.86,2.476,0.0001,0.059,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.463,819,59,0.0,560.8
28.8,-2.3044,2.86,2.4807,0.0002,0.0587,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.465,819,50,0.0,488.8
28.9,-2.3044,2.86,2.4877,0.0003,0.0583,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.465,819,48,0.0,488.8
29.0,-2.3045,2.86,2.4947,0.0004,0.0578,0.0,0.2821,0.0,0.0,0.0,2,PolygonSlow,0.465,819,49,0.0,485.6
29.1,-2.3045,2.86,2.4993,0.0005,0.0575,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.466,819,48,0.0,485.6
29.2,-2.3046,2.86,2.505,0.0006,0.0572,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.467,819,44,0.0,485.6
29.3,-2.3047,2.86,2.5141,0.0007,0.0566,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.468,819,44,0.0,485.6
29.4,-2.3048,2.8598,2.536,-0.0005,0.0512,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.469,819,43,0.0,485.6
29.5,-2.3048,2.8598,2.537,-0.0005,0.0512,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.469,819,42,0.0,485.6
29.6,-2.3048,2.8598,2.538,-0.0005,0.0512,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.47,819,40,0.0,485.6
29.7,-2.3048,2.8598,2.539,-0.0005,0.0513,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.47,819,41,0.0,486.4
29.8,-2.3048,2.8597,2.5401,-0.0005,0.0513,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.471,819,41,0.0,486.4
29.9,-2.3048,2.8595,2.5514,-0.0005,0.0517,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.472,819,41,0.0,486.4
30.0,-2.3048,2.8592,2.566,-0.0006,0.0522,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.472,819,41,0.0,486.4
30.1,-2.3048,2.8592,2.567,-0.0006,0.0522,0.0,0.2308,0.0,0.0,0.0,2,PolygonSlow,0.473,819,41,0.0,486.4
30.2,-2.3048,2.859,2.5779,-0.0005,0.0409,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.474,819,41,0.0,486.4
30.3,-2.3048,2.8589,2.5804,-0.0005,0.041,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.474,819,40,0.0,486.4
30.4,-2.3048,2.8589,2.5812,-0.0005,0.041,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.475,819,40,0.0,486.4
30.5,-2.3048,2.8589,2.582,-0.0005,0.041,0.0,0.1795,0.0,0.0,0.0,0,,0.475,819,40,0.0,486.4
30.6,-2.3048,2.8588,2.5829,-0.0005,0.041,0.0,0.1795,0.0,0.0,0.0,2,PolygonSlow,0.476,819,40,0.0,486.4
30.7,-2.3048,2.8588,2.5837,-0.0006,0.041,0.0,0.1795,0.0,0.0,0.0,0,,0.477,819,39,0.0,486.4
30.8,-2.3048,2.8588,2.5853,-0.0006,0.0411,0.0,0.1795,0.0,0.0,0.0,0,,0.479,819,39,0.0,486.4
30.9,-2.3049,2.8586,2.5934,-0.0009,0.061,0.0,0.1795,0.0,0.0,0.0,0,,0.481,819,38,0.0,486.4
31.0,-2.3049,2.8586,2.5997,0.0006,0.1244,0.0,0.1282,0.0,0.0,0.0,0,,0.482,819,36,0.0,486.4
31.1,-2.305,2.858,2.6191,-0.0022,0.1398,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.484,819,34,0.0,486.4
31.2,-2.305,2.8576,2.6303,-0.0023,0.1408,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.485,819,34,0.0,486.4
31.3,-2.305,2.8571,2.6445,-0.0025,0.142,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.486,819,33,0.0,487.6
31.4,-2.305,2.8567,2.6552,-0.0018,0.1021,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.486,819,33,0.0,487.6
31.5,-2.305,2.8564,2.663,-0.0016,0.0869,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.487,819,32,0.0,487.6
31.6,-2.305,2.8563,2.6668,-0.0006,0.0309,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.487,819,32,0.0,487.6
31.7,-2.305,2.8561,2.6699,-0.0006,0.0309,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.487,819,32,0.0,487.6
31.8,-2.305,2.856,2.673,-0.0006,0.031,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.488,819,34,0.0,487.6
31.9,-2.305,2.8559,2.6761,-0.0006,0.031,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.488,819,33,0.0,487.6
32.0,-2.305,2.8557,2.6792,-0.0006,0.0311,0.0,0.1282,0.0,0.0,0.0,2,PolygonSlow,0.488,819,33,0.0,487.6
32.1,-2.305,2.8556,2.6817,-0.0006,0.0311,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.489,819,31,0.0,487.6
32.2,-2.305,2.8555,2.6855,-0.0006,0.0312,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.489,819,31,0.0,487.6
32.3,-2.305,2.8553,2.6892,-0.0006,0.0313,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.49,819,32,0.0,487.6
32.4,-2.305,2.8552,2.6917,-0.0006,0.0313,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.49,819,32,0.0,487.6
32.5,-2.305,2.8551,2.6937,-0.0004,0.0188,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.49,819,32,0.0,487.6
32.6,-2.305,2.8551,2.6937,-0.0004,0.0188,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.49,819,32,0.0,487.6
32.7,-2.305,2.8549,2.6979,-0.0004,0.0189,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.49,819,34,0.0,487.6
32.8,-2.305,2.8549,2.6979,-0.0004,0.0189,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.49,819,34,0.0,487.6
32.9,-2.305,2.8548,2.6998,-0.0004,0.0189,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.491,819,35,0.0,487.6
33.0,-2.305,2.8547,2.7035,-0.0004,0.0189,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.491,819,32,0.0,487.6
33.1,-2.305,2.8547,2.7035,-0.0004,0.0189,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.491,819,32,0.0,487.6
33.2,-2.305,2.8545,2.7073,-0.0004,0.019,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.492,819,33,0.0,487.6
33.3,-2.305,2.8544,2.7096,-0.0004,0.019,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.492,819,33,0.0,487.6
33.4,-2.305,2.854,2.7172,-0.0004,0.0191,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.492,819,35,0.0,487.6
33.5,-2.305,2.8538,2.7203,-0.0004,0.0191,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.493,819,35,0.0,487.6
33.6,-2.305,2.8538,2.7211,-0.0004,0.0191,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.493,819,34,0.0,487.6
33.7,-2.305,2.8537,2.7226,-0.0004,0.0191,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.493,819,33,0.0,487.6
33.8,-2.305,2.8537,2.7233,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.493,819,33,0.0,487.6
33.9,-2.305,2.8537,2.7237,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.493,819,34,0.0,487.6
34.0,-2.305,2.8537,2.7241,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.493,819,35,0.0,487.6
34.1,-2.305,2.8536,2.7245,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.494,819,35,0.0,487.6
34.2,-2.305,2.8536,2.7253,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.494,819,36,0.0,487.6
34.3,-2.305,2.8535,2.7276,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.495,819,36,0.0,487.6
34.4,-2.305,2.8534,2.7287,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.494,819,36,0.0,487.6
34.5,-2.305,2.8533,2.731,-0.0004,0.0192,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.495,819,36,0.0,487.6
34.6,-2.305,2.8532,2.7326,-0.0004,0.0193,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.495,819,37,0.0,487.6
34.7,-2.305,2.8531,2.7349,-0.0004,0.0193,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.495,819,38,0.0,487.6
34.8,-2.305,2.853,2.7372,-0.0004,0.0193,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.495,819,37,0.0,487.6
34.9,-2.305,2.8529,2.7387,-0.0004,0.0193,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.496,819,37,0.0,487.6
35.0,-2.305,2.8528,2.7407,-0.0004,0.0194,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.496,819,37,0.0,487.6
35.1,-2.305,2.8527,2.7426,-0.0004,0.0194,0.0,0.0769,0.0,0.0,0.0,2,PolygonSlow,0.497,819,37,0.0,487.6
35.2,-2.305,2.8526,2.7446,-0.0004,0.0194,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.496,819,37,0.0,487.6
35.3,-2.305,2.8525,2.7469,-0.0004,0.0194,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.496,819,38,0.0,487.6
35.4,-2.305,2.8524,2.7484,-0.0004,0.0194,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,40,0.0,487.6
35.5,-2.305,2.8523,2.7504,-0.0004,0.0195,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,40,0.0,487.6
35.6,-2.305,2.8522,2.7527,-0.0004,0.0195,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
35.7,-2.305,2.8521,2.7535,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
35.8,-2.305,2.8521,2.7542,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
35.9,-2.305,2.852,2.7549,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
36.0,-2.305,2.852,2.7555,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
36.1,-2.305,2.852,2.7561,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
36.2,-2.305,2.8519,2.7569,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
36.3,-2.305,2.8518,2.7592,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,41,0.0,487.6
36.4,-2.305,2.8518,2.7603,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.497,819,40,0.0,487.6
36.5,-2.305,2.8517,2.7604,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
36.6,-2.305,2.8517,2.7605,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
36.7,-2.305,2.8517,2.7607,-0.0001,0.0065,0.0,0.0256,0.0,0.0,0.0,2,PolygonSlow,0.498,819,40,0.0,487.6
36.8,-2.305,2.8516,2.7634,-0.0001,0.0033,0.0,0.0,0.0,0.0,0.0,0,,0.498,819,40,0.0,487.6
