t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
16.698,0.3,0.4359,10.2,819,688,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,0.0,0.0,0.0,0.0,8.0,4.8,-2.7051,3.0227,2.8134,0.0878,0.1077,0.7484
17.326,0.3,0.3846,9.6,819,686,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.0,0.0,0.0,8.0,4.8,-2.7136,3.0249,2.8236,0.086,0.1069,0.7402
17.434,0.3,0.3333,9.8,819,681,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.0,1.0,0.8,7.0,4.2,-2.7563,3.0352,2.8648,0.0886,0.0763,0.6989
17.521,0.3,0.2821,9.2,819,682,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,1.0,0.8,7.0,4.2,-2.7697,3.0382,2.8758,0.0841,0.0628,0.6859
17.613,0.3,0.2821,9.2,819,678,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,1.0,0.8,7.0,4.2,-2.7811,3.0406,2.8846,0.0794,0.0631,0.675
17.709,0.3,0.4359,8.6,819,678,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,1.0,0.8,0.0,0.0,6.0,3.6,-2.7874,3.0419,2.8897,0.0794,0.0633,0.669
17.793,0.3,0.3846,8.6,819,676,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,1.0,0.8,0.0,0.0,6.0,3.6,-2.7953,3.0434,2.8961,0.0833,0.0672,0.6614
17.878,0.2842,0.4359,8.6,819,676,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,1.0,0.8,0.0,0.0,6.0,3.6,-2.8022,3.0447,2.9023,0.0887,0.078,0.6546
17.978,0.3,0.3333,7.4,819,679,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,1.0,0.8,0.0,0.0,5.0,3.0,-2.811,3.0462,2.9101,0.0887,0.0783,0.6462
18.068,0.3,0.2821,7.4,819,674,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6,1.0,0.8,0.0,0.0,5.0,3.0,-2.8198,3.0478,2.9167,0.0889,0.0643,0.6378
18.158,0.3,0.2308,6.8,819,678,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.8,0.0,0.0,5.0,3.0,-2.8268,3.049,2.9218,0.0889,0.0645,0.631
18.25,0.3,0.2821,6.8,819,676,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.8,0.0,0.0,5.0,3.0,-2.8356,3.0505,2.9273,0.0892,0.0504,0.6226
18.939,0.2842,0.2308,6.8,819,673,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.8,0.0,0.0,5.0,3.0,-2.8796,3.0575,2.9524,0.0847,0.0365,0.5804
19.03,0.3,0.2308,5.2,819,673,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,3.0,1.8,-2.8912,3.0593,2.9575,0.08,0.0366,0.5694
19.126,0.3,0.2308,5.2,819,672,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,3.0,1.8,-2.8991,3.0606,2.9607,0.0802,0.022,0.5618
19.213,0.3,0.1795,4.6,819,677,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,2.0,1.2,-2.9118,3.0625,2.9655,0.08,0.0368,0.5498
19.302,0.2842,0.2308,5.2,819,675,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,3.0,1.8,-2.9208,3.0637,2.9698,0.0754,0.0295,0.5413
19.387,0.2842,0.2308,5.2,819,675,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,3.0,1.8,-2.9283,3.0648,2.972,0.0755,0.0222,0.5342
19.472,0.3,0.1282,4.0,819,680,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,1.0,0.8,2.0,1.2,-2.9343,3.0657,2.9738,0.0755,0.0222,0.5285
19.563,0.2842,0.1282,3.2,819,680,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-2.9399,3.0665,2.9766,0.0706,0.037,0.5232
19.653,0.2842,0.1282,3.2,819,677,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-2.9469,3.0674,2.9792,0.0708,0.0223,0.5166
19.748,0.2684,0.1282,3.2,819,678,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-2.9526,3.0682,2.981,0.0708,0.0223,0.5113
20.348,0.2684,0.0769,3.2,819,672,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-2.958,3.0689,2.9834,0.0658,0.0372,0.5062
20.439,0.2526,0.0769,3.2,819,670,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-2.9852,3.0722,2.9937,0.0613,0.0224,0.4806
20.529,0.2526,0.0769,3.2,819,667,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-2.995,3.0734,2.9968,0.0615,0.0075,0.4715
20.621,0.2368,0.1282,3.2,819,668,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0009,3.0742,2.998,0.0566,0.0225,0.4659
20.72,0.2368,0.0769,3.2,819,669,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0088,3.0751,3.0011,0.0566,0.0225,0.4586
20.82,0.2211,0.1282,3.2,819,664,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0178,3.0761,3.004,0.0568,0.0075,0.4502
20.922,0.2211,0.0769,3.2,819,664,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0222,3.0766,3.005,0.0519,0.0226,0.4462
21.012,0.2211,0.0769,3.2,819,664,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0284,3.0773,3.0077,0.0519,0.0226,0.4404
21.096,0.2053,0.0769,3.2,819,659,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0315,3.0776,3.0091,0.0519,0.0227,0.4375
21.186,0.2053,0.0769,3.2,819,660,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0366,3.0782,3.0098,0.052,0.0076,0.4328
21.271,0.2053,0.0256,3.2,819,660,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0418,3.0788,3.0106,0.052,0.0076,0.428
21.921,0.1895,0.0769,3.2,819,662,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0639,3.0812,3.0166,0.0474,0.0,0.4078
22.008,0.1737,0.0769,4.0,819,659,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,1.0,0.8,2.0,1.2,-3.0695,3.0818,3.0172,0.0473,0.0076,0.4026
