t_s,stamp,gt_x,gt_y,gt_yaw,goal_map_x,goal_map_y,n_valid,n_in_stop,n_in_slow,n_in_limit,d_min_base_m,r_min_lidar_m,monitor_action,monitor_polygon,v_nav,w_nav,v_smoothed,v_out,v_wheel
46.431,141.0,0.5688,-2.8859,-0.4759,2.481,-2.96,480,0,10,91,0.5141,0.6442,SLOWDOWN,PolygonSlow,0.0474,-0.0256,0.0474,0.0142,0.0142
46.531,141.1,0.5701,-2.8866,-0.4765,2.481,-2.96,480,0,10,92,0.5134,0.6436,SLOWDOWN,PolygonSlow,0.0474,-0.0256,0.0474,0.0142,0.0142
46.632,141.2,0.5713,-2.8872,-0.4772,2.481,-2.96,480,0,10,92,0.5127,0.6429,SLOWDOWN,PolygonSlow,0.0474,-0.0256,0.0474,0.0142,0.0142
46.733,141.3,0.5726,-2.8879,-0.4778,2.481,-2.96,480,0,11,92,0.512,0.6423,SLOWDOWN,PolygonSlow,0.0474,-0.0256,0.0474,0.0142,0.0142
46.834,141.4,0.5739,-2.8886,-0.4784,2.481,-2.96,480,0,12,92,0.5114,0.6416,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
46.934,141.5,0.5751,-2.8893,-0.4797,2.481,-2.96,480,0,12,93,0.5107,0.641,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
47.04,141.6,0.5764,-2.89,-0.4816,2.481,-2.96,480,0,12,94,0.5099,0.6403,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
47.146,141.7,0.5776,-2.8908,-0.4834,2.481,-2.96,480,0,12,94,0.5092,0.6396,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
47.258,141.8,0.5789,-2.8915,-0.4853,2.481,-2.96,480,0,13,94,0.5085,0.639,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
47.375,141.9,0.5804,-2.8924,-0.4875,2.481,-2.96,480,0,13,94,0.5077,0.6383,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
47.454,142.0,0.5814,-2.893,-0.4889,2.481,-2.96,480,0,14,95,0.507,0.6376,SLOWDOWN,PolygonSlow,0.0474,-0.0769,0.0474,0.0142,0.0142
47.565,142.1,0.5829,-2.8939,-0.4911,2.481,-2.96,480,0,14,95,0.5063,0.6369,SLOWDOWN,PolygonSlow,0.0474,-0.1282,0.0474,0.0142,0.0142
47.652,142.2,0.5839,-2.8945,-0.4936,2.481,-2.96,480,0,15,95,0.5055,0.6362,SLOWDOWN,PolygonSlow,0.0474,-0.1282,0.0474,0.0142,0.0142
47.766,142.3,0.5852,-2.8953,-0.4966,2.481,-2.96,480,0,15,95,0.5047,0.6355,SLOWDOWN,PolygonSlow,0.0316,0.0256,0.0316,0.0142,0.0142
47.863,142.4,0.5861,-2.8958,-0.4968,2.481,-2.96,480,0,15,96,0.5042,0.635,SLOWDOWN,PolygonSlow,0.0316,0.0256,0.0316,0.0095,0.0095
47.974,142.5,0.5869,-2.8962,-0.4962,2.481,-2.96,480,0,15,96,0.5038,0.6346,SLOWDOWN,PolygonSlow,0.0316,0.0256,0.0316,0.0095,0.0095
48.072,142.6,0.5878,-2.8966,-0.4956,2.481,-2.96,480,0,15,96,0.5033,0.6341,SLOWDOWN,PolygonSlow,0.0316,0.0,0.0316,0.0095,0.0095
48.18,142.7,0.5886,-2.8971,-0.4956,2.481,-2.96,480,0,15,96,0.5029,0.6337,SLOWDOWN,PolygonSlow,0.0316,0.0,0.0316,0.0095,0.0095
48.279,142.8,0.5894,-2.8975,-0.4956,2.481,-2.96,480,0,15,96,0.5024,0.6332,SLOWDOWN,PolygonSlow,0.0316,0.0,0.0316,0.0095,0.0095
48.388,142.9,0.5903,-2.898,-0.4956,2.481,-2.96,480,0,16,97,0.502,0.6328,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
48.487,143.0,0.5911,-2.8985,-0.4962,2.481,-2.96,480,0,17,98,0.5015,0.6323,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
48.6,143.1,0.5919,-2.8989,-0.4968,2.481,-2.96,480,0,17,98,0.501,0.6319,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
48.692,143.2,0.5928,-2.8994,-0.4974,2.481,-2.96,480,0,17,98,0.5005,0.6314,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
48.792,143.3,0.5936,-2.8999,-0.498,2.481,-2.96,480,0,17,98,0.5001,0.631,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
48.892,143.4,0.5944,-2.9003,-0.4986,2.481,-2.96,480,0,17,98,0.4996,0.6305,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
49.0,143.5,0.5952,-2.9008,-0.4992,2.481,-2.96,480,0,18,98,0.4991,0.6301,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
49.095,143.6,0.5961,-2.9013,-0.4998,2.481,-2.96,480,0,18,98,0.4986,0.6296,SLOWDOWN,PolygonSlow,0.0316,-0.0256,0.0316,0.0095,0.0095
49.196,143.7,0.5969,-2.9018,-0.5007,2.481,-2.96,480,0,18,99,0.4982,0.6292,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.298,143.8,0.5977,-2.9023,-0.5025,2.481,-2.96,480,0,18,99,0.4976,0.6287,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.398,143.9,0.5986,-2.9028,-0.5043,2.481,-2.96,480,0,18,99,0.4971,0.6282,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.497,144.0,0.5994,-2.9034,-0.5061,2.481,-2.96,480,0,19,99,0.4966,0.6278,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.597,144.1,0.6002,-2.9039,-0.508,2.481,-2.96,480,0,20,99,0.4961,0.6273,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.699,144.2,0.6011,-2.9044,-0.5098,2.481,-2.96,480,0,20,99,0.4956,0.6268,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.797,144.3,0.6019,-2.9049,-0.5116,2.481,-2.96,480,0,20,99,0.495,0.6263,SLOWDOWN,PolygonSlow,0.0316,-0.0769,0.0316,0.0095,0.0095
49.897,144.4,0.6026,-2.9054,-0.5127,2.481,-2.96,480,0,20,100,0.4946,0.6259,SLOWDOWN,PolygonSlow,0.0158,0.0769,0.0158,0.0047,0.0047
49.997,144.5,0.603,-2.9056,-0.5109,2.481,-2.96,480,0,20,100,0.4944,0.6257,SLOWDOWN,PolygonSlow,0.0158,0.0769,0.0158,0.0047,0.0047
50.096,144.6,0.6035,-2.9057,-0.5091,2.481,-2.96,480,0,20,100,0.4942,0.6255,SLOWDOWN,PolygonSlow,0.0158,0.0769,0.0158,0.0047,0.0047
50.198,144.7,0.6039,-2.9059,-0.5073,2.481,-2.96,480,0,20,100,0.4941,0.6252,SLOWDOWN,PolygonSlow,0.0158,0.0769,0.0158,0.0047,0.0047
50.299,144.8,0.6043,-2.9061,-0.5055,2.481,-2.96,480,0,20,100,0.4939,0.625,SLOWDOWN,PolygonSlow,0.0158,0.0769,0.0158,0.0047,0.0047
50.405,144.9,0.6047,-2.9062,-0.5037,2.481,-2.96,480,0,20,100,0.4937,0.6248,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0158,0.0047,0.0047
50.503,145.0,0.605,-2.9063,-0.5005,2.481,-2.96,480,0,20,101,0.4937,0.6247,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
50.608,145.1,0.605,-2.906,-0.4923,2.481,-2.96,480,0,20,101,0.494,0.6247,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
50.721,145.2,0.605,-2.9055,-0.4812,2.481,-2.96,480,0,19,101,0.4943,0.6248,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
50.809,145.3,0.605,-2.9052,-0.4738,2.481,-2.96,480,0,18,101,0.4947,0.6248,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
50.922,145.4,0.605,-2.9048,-0.4627,2.481,-2.96,480,0,18,102,0.4951,0.6249,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
51.009,145.5,0.605,-2.9045,-0.4552,2.481,-2.96,480,0,16,101,0.4955,0.6249,SLOWDOWN,PolygonSlow,0.0,0.3846,0.0,0.0,0.0
51.121,145.6,0.605,-2.904,-0.4458,2.481,-2.96,480,0,16,102,0.4959,0.625,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.218,145.7,0.605,-2.9036,-0.4371,2.481,-2.96,480,0,15,102,0.4963,0.6251,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.329,145.8,0.605,-2.9032,-0.4289,2.481,-2.96,480,0,14,102,0.4967,0.6251,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.428,145.9,0.605,-2.9028,-0.4206,2.481,-2.96,480,0,14,102,0.4971,0.6252,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.533,146.0,0.605,-2.9024,-0.4123,2.481,-2.96,480,0,13,102,0.4975,0.6253,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.64,146.1,0.605,-2.902,-0.404,2.481,-2.96,480,0,12,102,0.4979,0.6253,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.745,146.2,0.605,-2.9015,-0.3939,2.481,-2.96,480,0,11,103,0.4984,0.6254,SLOWDOWN,PolygonSlow,0.0,0.3333,0.0,0.0,0.0
51.834,146.3,0.605,-2.9011,-0.3871,2.481,-2.96,480,0,10,103,0.4988,0.6255,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
51.936,146.4,0.605,-2.9007,-0.3794,2.481,-2.96,480,0,10,103,0.4992,0.6255,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.035,146.5,0.605,-2.9003,-0.3722,2.481,-2.96,480,0,8,103,0.4996,0.6256,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.134,146.6,0.605,-2.8999,-0.365,2.481,-2.96,480,0,8,104,0.5,0.6257,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.235,146.7,0.605,-2.8994,-0.3577,2.481,-2.96,480,0,7,103,0.5004,0.6257,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.335,146.8,0.605,-2.899,-0.3504,2.481,-2.96,480,0,6,104,0.5008,0.6258,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.433,146.9,0.605,-2.8986,-0.3431,2.481,-2.96,480,0,5,104,0.5013,0.6259,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.544,147.0,0.605,-2.8981,-0.3358,2.481,-2.96,480,0,4,104,0.5018,0.6259,SLOWDOWN,PolygonSlow,0.0,0.2821,0.0,0.0,0.0
52.642,147.1,0.605,-2.8977,-0.3274,2.481,-2.96,480,0,3,105,0.5022,0.626,DO_NOTHING,,0.0,0.2821,0.0,0.0,0.0
52.737,147.2,0.605,-2.8963,-0.3038,2.481,-2.96,480,0,0,105,0.5035,0.626,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
52.836,147.3,0.605,-2.8948,-0.2812,2.481,-2.96,480,0,0,107,0.505,0.6262,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
52.935,147.4,0.605,-2.8934,-0.2603,2.481,-2.96,480,0,0,108,0.5065,0.6264,DO_NOTHING,,0.0,0.2308,0.0,0.0,0.0
53.036,147.5,0.605,-2.8918,-0.2392,2.481,-2.96,480,0,0,108,0.508,0.6266,DO_NOTHING,,0.0,0.1795,0.0,0.0,0.0
53.135,147.6,0.605,-2.8905,-0.2205,2.481,-2.96,480,0,0,110,0.5094,0.6268,DO_NOTHING,,0.0,0.1795,0.0,0.0,0.0
53.235,147.7,0.605,-2.8892,-0.2037,2.481,-2.96,480,0,0,112,0.5106,0.6269,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.334,147.8,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.434,147.9,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.536,148.0,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.639,148.1,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.744,148.2,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.845,148.3,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
53.95,148.4,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
54.062,148.5,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
54.15,148.6,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
54.261,148.7,0.605,-2.8884,-0.1938,2.481,-2.96,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.0,0.0,0.0,0.0
54.349,148.8,0.605,-2.8884,-0.1938,2.281,-0.31,480,0,0,112,0.5114,0.627,DO_NOTHING,,0.0,0.9487,0.0,0.0,0.0
54.458,148.9,0.605,-2.8881,-0.1835,2.281,-0.31,480,0,0,113,0.5118,0.6267,DO_NOTHING,,0.0,0.9487,0.0,0.0,0.0
54.558,149.0,0.605,-2.8863,-0.1421,2.281,-0.31,480,0,0,123,0.5136,0.6254,LIMIT,PolygonLimit,0.0,0.8974,0.0,0.0,0.0
54.677,149.1,0.605,-2.8831,-0.0926,2.281,-0.31,480,0,0,138,0.5167,0.6248,LIMIT,PolygonLimit,0.0,1.0,0.0,0.0,0.0
54.772,149.2,0.605,-2.8787,-0.0415,2.281,-0.31,480,0,0,154,0.5211,0.625,LIMIT,PolygonLimit,0.0,0.9487,0.0,0.0,0.0
54.889,149.3,0.605,-2.874,0.0111,2.281,-0.31,480,0,0,151,0.5258,0.625,LIMIT,PolygonLimit,0.0,0.8974,0.0,0.0,0.0
54.989,149.4,0.605,-2.8694,0.0632,2.281,-0.31,480,0,0,121,0.5306,0.6247,LIMIT,PolygonLimit,0.0,0.8974,0.0,0.0,0.0
55.083,149.5,0.605,-2.8651,0.1136,2.281,-0.31,480,0,0,93,0.5346,0.6241,LIMIT,PolygonLimit,0.0,0.8462,0.0,0.0,0.0
55.182,149.6,0.605,-2.8611,0.1625,2.281,-0.31,480,0,0,81,0.5388,0.623,LIMIT,PolygonLimit,0.0,0.7949,0.0,0.0,0.0
55.284,149.7,0.605,-2.8574,0.2101,2.281,-0.31,480,0,0,72,0.5424,0.6217,LIMIT,PolygonLimit,0.0,0.7436,0.0,0.0,0.0
55.381,149.8,0.605,-2.854,0.2564,2.281,-0.31,480,0,0,67,0.5457,0.6199,LIMIT,PolygonLimit,0.0,0.7436,0.0,0.0,0.0
55.482,149.9,0.605,-2.8509,0.3014,2.281,-0.31,480,0,0,62,0.549,0.6179,LIMIT,PolygonLimit,0.0,1.0,0.0,0.0,0.0
55.581,150.0,0.605,-2.8481,0.3453,2.281,-0.31,480,0,0,59,0.5515,0.6155,LIMIT,PolygonLimit,0.0,0.9487,0.0,0.0,0.0
55.683,150.1,0.605,-2.8457,0.3881,2.281,-0.31,480,0,0,55,0.5541,0.6128,LIMIT,PolygonLimit,0.0,0.8974,0.0,0.0,0.0
55.782,150.2,0.605,-2.8435,0.4299,2.281,-0.31,480,0,0,52,0.5563,0.6099,LIMIT,PolygonLimit,0.0,0.8462,0.0,0.0,0.0
55.893,150.3,0.605,-2.8417,0.4706,2.281,-0.31,480,0,0,50,0.5579,0.6066,LIMIT,PolygonLimit,0.0,0.8462,0.0,0.0,0.0
55.991,150.4,0.605,-2.8402,0.5104,2.281,-0.31,480,0,0,48,0.5594,0.6031,LIMIT,PolygonLimit,0.0,0.7949,0.0,0.0,0.0
56.086,150.5,0.605,-2.839,0.5492,2.281,-0.31,480,0,0,45,0.5606,0.5995,LIMIT,PolygonLimit,0.0,0.7436,0.0,0.0,0.0
56.185,150.6,0.605,-2.8381,0.587,2.281,-0.31,480,0,0,44,0.5615,0.5966,LIMIT,PolygonLimit,0.0,0.6923,0.0,0.0,0.0
56.286,150.7,0.605,-2.8374,0.6224,2.281,-0.31,480,0,0,42,0.5624,0.5944,LIMIT,PolygonLimit,0.0789,1.0,0.0789,0.0463,0.0463
56.385,150.8,0.6079,-2.8348,0.6564,2.281,-0.31,480,0,0,39,0.5648,0.5949,LIMIT,PolygonLimit,0.0789,0.9487,0.0789,0.0416,0.0416
56.485,150.9,0.6111,-2.8322,0.6916,2.281,-0.31,480,0,0,37,0.5675,0.596,LIMIT,PolygonLimit,0.1421,1.0,0.0789,0.0416,0.0416
56.585,151.0,0.6151,-2.8284,0.7279,2.281,-0.31,480,0,0,34,0.5713,0.5991,LIMIT,PolygonLimit,0.1421,0.9487,0.1421,0.0749,0.0749
56.686,151.1,0.6204,-2.8231,0.7655,2.281,-0.31,480,0,0,31,0.577,0.6045,LIMIT,PolygonLimit,0.1737,0.9487,0.1737,0.0915,0.0915
56.794,151.2,0.6268,-2.8167,0.8045,2.281,-0.31,480,0,0,28,0.5846,0.6122,LIMIT,PolygonLimit,0.1737,0.9487,0.1737,0.0915,0.0915
56.9,151.3,0.6331,-2.8104,0.8424,2.281,-0.31,480,0,0,25,0.5931,0.6208,LIMIT,PolygonLimit,0.1579,0.8462,0.1579,0.0933,0.0933
56.995,151.4,0.6392,-2.8036,0.879,2.281,-0.31,480,0,0,22,0.6029,0.6308,LIMIT,PolygonLimit,0.1579,0.8462,0.1579,0.0933,0.0933
57.105,151.5,0.6447,-2.7969,0.9143,2.281,-0.31,480,0,0,19,0.6137,0.6418,LIMIT,PolygonLimit,0.1579,1.0,0.1579,0.0789,0.0789
57.2,151.6,0.6489,-2.7913,0.9487,2.281,-0.31,480,0,0,16,0.6243,0.6526,LIMIT,PolygonLimit,0.0947,1.0,0.0947,0.0474,0.0474
57.307,151.7,0.6524,-2.7862,0.9823,2.281,-0.31,480,0,0,14,0.6352,0.6638,LIMIT,PolygonLimit,0.3,1.0,0.3,0.1099,0.1099
57.419,151.8,0.6606,-2.7739,1.0255,2.281,-0.31,480,0,0,10,0.6537,0.6826,LIMIT,PolygonLimit,0.2368,1.0,0.2368,0.1184,0.1184
57.506,151.9,0.6654,-2.7652,1.0546,2.281,-0.31,480,0,0,7,0.6742,0.7036,LIMIT,PolygonLimit,0.3,1.0,0.3,0.15,0.15
57.627,152.0,0.6724,-2.7497,1.1003,2.281,-0.31,480,0,0,3,0.6998,0.7297,LIMIT,PolygonLimit,0.3,1.0,0.3,0.15,0.15
57.707,152.1,0.6763,-2.7389,1.1326,2.281,-0.31,480,0,0,0,0.7293,0.7596,LIMIT,PolygonLimit,0.2684,1.0,0.2684,0.15,0.15
57.818,152.2,0.6807,-2.7252,1.1751,2.281,-0.31,480,0,0,0,0.7632,0.794,DO_NOTHING,,0.2368,1.0,0.2368,0.2368,0.2368
57.918,152.3,0.6856,-2.7033,1.2404,2.281,-0.31,480,0,0,0,0.8244,0.856,DO_NOTHING,,0.3,1.0,0.3,0.3,0.3
58.028,152.4,0.6885,-2.6757,1.3271,2.281,-0.31,480,0,0,0,0.922,0.9546,DO_NOTHING,,0.2684,0.9487,0.2684,0.2684,0.2684
58.123,152.5,0.6903,-2.6494,1.4166,2.281,-0.31,480,0,0,0,0.9991,1.073,DO_NOTHING,,0.2842,1.0,0.2842,0.2842,0.2842
58.24,152.6,0.6899,-2.623,1.5147,2.281,-0.31,480,0,0,0,0.9728,1.0572,DO_NOTHING,,0.2842,0.9487,0.2526,0.2526,0.2526
58.327,152.7,0.6874,-2.5961,1.6156,2.281,-0.31,480,0,0,0,0.9461,1.0405,DO_NOTHING,,0.2842,0.9487,0.2842,0.2842,0.2842
58.435,152.8,0.6824,-2.567,1.7106,2.281,-0.31,480,0,0,0,0.9169,1.0201,DO_NOTHING,,0.3,0.9487,0.3,0.3,0.3
58.53,152.9,0.6757,-2.5379,1.8008,2.281,-0.31,480,0,0,0,0.8877,0.9983,DO_NOTHING,,0.2684,1.0,0.2684,0.2684,0.2684
58.633,153.0,0.6673,-2.5115,1.8845,2.281,-0.31,480,0,0,0,0.8615,0.978,DO_NOTHING,,0.3,0.9487,0.3,0.3,0.3
58.734,153.1,0.6541,-2.4866,1.9566,2.281,-0.31,480,0,0,0,0.8364,0.9576,DO_NOTHING,,0.2684,0.9487,0.2684,0.2684,0.2684
58.838,153.2,0.6402,-2.4631,2.0244,2.281,-0.31,480,0,0,0,0.813,0.9378,DO_NOTHING,,0.2842,0.9487,0.2842,0.2842,0.2842
58.931,153.3,0.6263,-2.4411,2.0803,2.281,-0.31,480,0,0,0,0.791,0.9184,DO_NOTHING,,0.3,0.7949,0.3,0.3,0.3
59.032,153.4,0.6116,-2.419,2.1277,2.281,-0.31,480,0,0,0,0.769,0.8983,DO_NOTHING,,0.2842,0.7949,0.2842,0.2842,0.2842
59.133,153.5,0.5957,-2.397,2.1779,2.281,-0.31,480,0,0,5,0.7469,0.8779,LIMIT,PolygonLimit,0.3,0.7949,0.3,0.1887,0.1887
59.242,153.6,0.5835,-2.3809,2.2176,2.281,-0.31,480,0,0,10,0.7309,0.863,LIMIT,PolygonLimit,0.3,0.4872,0.3,0.2017,0.2017
59.333,153.7,0.5692,-2.3634,2.251,2.281,-0.31,480,0,0,16,0.7134,0.8463,DO_NOTHING,,0.3,0.4872,0.3,0.3,0.3
59.432,153.8,0.5505,-2.3414,2.2839,2.281,-0.31,480,0,0,18,0.6914,0.8251,DO_NOTHING,,0.2842,0.4359,0.2842,0.2842,0.2842
59.532,153.9,0.5318,-2.3207,2.3191,2.281,-0.31,480,0,0,16,0.6711,0.8054,LIMIT,PolygonLimit,0.3,0.5385,0.3,0.2786,0.2786
59.632,154.0,0.5141,-2.3024,2.3574,2.281,-0.31,480,0,0,14,0.6536,0.7881,LIMIT,PolygonLimit,0.3,0.641,0.3,0.234,0.234
59.732,154.1,0.4962,-2.285,2.3951,2.281,-0.31,480,0,0,11,0.6379,0.7721,LIMIT,PolygonLimit,0.3,0.5385,0.3,0.2786,0.2786
59.832,154.2,0.4757,-2.2664,2.4321,2.281,-0.31,480,0,0,8,0.6218,0.755,DO_NOTHING,,0.3,0.4872,0.3,0.3,0.3
59.931,154.3,0.4528,-2.2473,2.464,2.281,-0.31,480,0,0,6,0.6057,0.7376,DO_NOTHING,,0.3,0.3846,0.3,0.3,0.3
60.037,154.4,0.4293,-2.2287,2.4872,2.281,-0.31,480,0,0,5,0.5917,0.7217,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
60.131,154.5,0.4055,-2.2107,2.5072,2.281,-0.31,480,0,0,4,0.5801,0.7079,DO_NOTHING,,0.3,0.3846,0.3,0.3,0.3
60.233,154.6,0.3816,-2.1932,2.532,2.281,-0.31,480,0,0,2,0.5699,0.6946,DO_NOTHING,,0.3,0.2821,0.3,0.3,0.3
60.333,154.7,0.3579,-2.1767,2.5521,2.281,-0.31,480,0,0,2,0.5622,0.6832,DO_NOTHING,,0.2842,0.3333,0.2842,0.2842,0.2842
60.441,154.8,0.3346,-2.1612,2.5684,2.281,-0.31,480,0,0,2,0.5552,0.6732,DO_NOTHING,,0.2842,0.1282,0.2842,0.2842,0.2842
60.537,154.9,0.3107,-2.1457,2.5762,2.281,-0.31,480,0,0,2,0.5519,0.6662,DO_NOTHING,,0.2842,0.0769,0.3,0.3,0.3
60.646,155.0,0.2865,-2.1303,2.5819,2.281,-0.31,480,0,0,1,0.5491,0.6595,DO_NOTHING,,0.3,0.0769,0.3,0.2842,0.2842
60.763,155.1,0.2565,-2.1115,2.5874,2.281,-0.31,480,0,0,1,0.548,0.6537,DO_NOTHING,,0.2842,0.0769,0.3,0.3,0.3
60.845,155.2,0.2365,-2.0991,2.5913,2.281,-0.31,480,0,0,2,0.5487,0.6502,DO_NOTHING,,0.3,-0.0256,0.2842,0.2842,0.2842
60.961,155.3,0.207,-2.081,2.5948,2.281,-0.31,480,0,0,2,0.5513,0.6486,DO_NOTHING,,0.3,0.0,0.3,0.3,0.3
61.043,155.4,0.1865,-2.0685,2.5948,2.281,-0.31,480,0,0,1,0.5552,0.6471,DO_NOTHING,,0.2842,-0.0256,0.2842,0.3,0.3
61.168,155.5,0.162,-2.0535,2.5936,2.281,-0.31,480,0,0,1,0.5615,0.6486,DO_NOTHING,,0.3,-0.0769,0.2842,0.2842,0.2842
61.266,155.6,0.1374,-2.0384,2.591,2.281,-0.31,480,0,0,1,0.5667,0.6499,DO_NOTHING,,0.2842,-0.0769,0.2842,0.2842,0.2842
61.385,155.7,0.1134,-2.0235,2.5862,2.281,-0.31,480,0,0,1,0.5754,0.6538,DO_NOTHING,,0.3,-0.1795,0.3,0.3,0.3
61.477,155.8,0.0884,-2.0075,2.5759,2.281,-0.31,480,0,0,0,0.5848,0.6591,DO_NOTHING,,0.2526,-0.0769,0.2526,0.2526,0.2526
61.599,155.9,0.0624,-1.9907,2.5689,2.281,-0.31,480,0,0,0,0.594,0.6642,DO_NOTHING,,0.3,-0.3846,0.3,0.3,0.3
61.687,156.0,0.0429,-1.9775,2.5521,2.281,-0.31,480,0,0,0,0.6053,0.6724,DO_NOTHING,,0.3,-0.6923,0.3,0.3,0.3
61.797,156.1,0.0191,-1.9604,2.5132,2.281,-0.31,480,0,0,0,0.6164,0.6827,DO_NOTHING,,0.3,-0.3333,0.3,0.3,0.3
61.896,156.2,-0.0046,-1.9424,2.4846,2.281,-0.31,480,0,0,0,0.6306,0.696,DO_NOTHING,,0.3,-0.2821,0.3,0.3,0.3
62.006,156.3,-0.0281,-1.9239,2.4649,2.281,-0.31,480,0,0,0,0.6406,0.7029,DO_NOTHING,,0.3,-0.9487,0.3,0.3,0.3
62.104,156.4,-0.0514,-1.9048,2.4344,2.281,-0.31,480,0,0,0,0.654,0.7142,DO_NOTHING,,0.3,-0.7949,0.3,0.3,0.3
62.208,156.5,-0.0743,-1.8847,2.3808,2.281,-0.31,480,0,0,0,0.6673,0.7289,DO_NOTHING,,0.3,-0.641,0.3,0.3,0.3
62.306,156.6,-0.0955,-1.8634,2.3244,2.281,-0.31,480,0,0,0,0.6806,0.7446,DO_NOTHING,,0.3,-0.7436,0.3,0.3,0.3
62.408,156.7,-0.1154,-1.8406,2.2664,2.281,-0.31,480,0,0,0,0.6955,0.7608,DO_NOTHING,,0.3,-0.8974,0.3,0.3,0.3
62.509,156.8,-0.1339,-1.8171,2.2065,2.281,-0.31,480,0,0,0,0.705,0.7725,DO_NOTHING,,0.3,-0.641,0.3,0.3,0.3
