t_wall,t_sim,tag,state,verdict,reason,degraded,healthy,held,d,near,beams,mapped,sigma,mo_age,arb_mode,arb_active,wheel_vx,wheel_wz,gt_x,gt_y,gt_yaw
22976.678,7.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.010,1.000,60,1,0.291,-0.40,nav,nav,0.3000,0.1795,-0.5248,-0.0703,-0.1848
22976.812,7.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,1.000,60,1,0.291,-0.40,nav,nav,0.3000,0.1282,-0.4962,-0.0745,-0.1684
22976.959,8.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.012,0.983,60,1,0.291,-0.40,nav,nav,0.3000,0.2308,-0.4678,-0.0781,-0.1520
22977.088,8.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,1.000,60,1,0.291,-0.40,nav,nav,0.2842,0.2308,-0.4331,-0.0809,-0.1253
22977.235,8.216,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.012,0.983,60,1,0.303,-0.40,nav,nav,0.2842,0.0769,-0.4047,-0.0824,-0.1031
22977.348,8.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.012,0.983,60,1,0.303,-0.40,nav,nav,0.3000,0.1795,-0.3820,-0.0840,-0.0957
22977.455,8.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.011,1.000,60,1,0.303,-0.40,nav,nav,0.2842,0.1795,-0.3524,-0.0852,-0.0783
22977.615,8.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,1.000,60,1,0.303,-0.40,nav,nav,0.2842,0.1795,-0.3239,-0.0857,-0.0603
22977.745,8.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.013,1.000,60,1,0.303,-0.40,nav,nav,0.2842,0.1795,-0.2946,-0.0856,-0.0422
22977.849,8.716,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.983,60,1,0.303,-0.40,nav,nav,0.3000,0.2308,-0.2601,-0.0847,-0.0187
22977.964,8.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.014,0.967,60,1,0.303,-0.40,nav,nav,0.2842,0.2308,-0.2364,-0.0832,0.0006
22978.109,8.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.967,60,1,0.303,-0.40,nav,nav,0.3000,0.2308,-0.2074,-0.0807,0.0248
22978.258,9.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.014,0.967,60,1,0.303,-0.40,nav,nav,0.3000,0.2308,-0.1784,-0.0779,0.0451
22978.415,9.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.967,60,1,0.303,-0.40,nav,nav,0.2842,0.2821,-0.1485,-0.0741,0.0709
22978.561,9.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.967,60,1,0.323,-0.40,nav,nav,0.2842,0.3333,-0.1189,-0.0692,0.0990
22978.711,9.316,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.014,0.967,60,1,0.323,-0.40,nav,nav,0.3000,0.2821,-0.0900,-0.0634,0.1299
22978.852,9.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.015,0.967,60,1,0.323,-0.40,nav,nav,0.2842,0.3846,-0.0603,-0.0569,0.1576
22979.000,9.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.018,0.967,60,1,0.323,-0.40,nav,nav,0.2842,0.3846,-0.0323,-0.0495,0.1942
22979.145,9.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.967,60,1,0.323,-0.40,nav,nav,0.2842,0.3846,-0.0039,-0.0406,0.2314
22979.296,9.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.018,0.950,60,1,0.323,-0.40,nav,nav,0.2842,0.3846,0.0236,-0.0311,0.2666
22979.431,9.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.967,60,1,0.323,-0.40,nav,nav,0.3000,0.3846,0.0518,-0.0208,0.2976
22979.533,9.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.017,0.967,60,1,0.329,-0.40,nav,nav,0.2842,0.4359,0.0803,-0.0094,0.3310
22979.652,10.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.021,0.950,60,1,0.329,-0.40,nav,nav,0.2684,0.3846,0.1069,0.0024,0.3677
22979.787,10.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.017,0.967,60,1,0.329,-0.40,nav,nav,0.2526,0.3333,0.1314,0.0140,0.3990
22979.928,10.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.017,0.967,60,1,0.329,-0.40,nav,nav,0.2842,0.3333,0.1544,0.0254,0.4258
22980.148,10.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.020,0.950,60,1,0.329,-0.40,nav,nav,0.2211,0.2821,0.1776,0.0371,0.4453
22980.270,10.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.016,0.967,60,1,0.329,-0.40,nav,nav,0.2053,0.2821,0.1969,0.0475,0.4674
22980.433,10.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.026,0.917,60,1,0.306,-0.40,nav,nav,0.1895,0.2308,0.2141,0.0572,0.4888
22980.593,10.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.024,0.933,60,1,0.306,-0.40,nav,nav,0.1737,0.2308,0.2301,0.0665,0.5062
22980.754,10.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.020,0.917,60,1,0.306,-0.40,nav,nav,0.1579,0.2308,0.2446,0.0752,0.5214
22980.922,10.814,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.026,0.900,60,1,0.306,-0.40,nav,nav,0.1579,0.2308,0.2579,0.0834,0.5365
22981.034,10.914,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.025,0.933,60,1,0.306,-0.40,nav,nav,0.1421,0.1795,0.2707,0.0915,0.5505
22981.134,11.014,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.028,0.917,60,1,0.306,-0.40,nav,nav,0.1263,0.2308,0.2824,0.0991,0.5627
22981.240,11.114,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.031,0.900,60,1,0.306,-0.40,nav,nav,0.1263,0.2308,0.2926,0.1060,0.5777
22981.341,11.214,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.038,0.883,60,1,0.306,-0.40,nav,nav,0.1263,0.2308,0.3027,0.1129,0.5923
22981.450,11.314,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.038,0.850,60,1,0.306,-0.40,nav,nav,0.1263,0.2308,0.3127,0.1201,0.6073
22981.551,11.414,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.043,0.867,60,1,0.306,-0.40,nav,nav,0.0947,0.1795,0.3222,0.1269,0.6218
22981.652,11.514,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.048,0.833,60,1,0.285,-0.40,nav,nav,0.0947,0.0256,0.3297,0.1325,0.6323
22981.754,11.614,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.043,0.833,60,1,0.285,-0.40,nav,nav,0.0789,0.1795,0.3371,0.1379,0.6348
22981.852,11.714,exp4,NAVIGATE_TO_RAMP,CONSISTENT,OK,0,1,3.00,0.043,0.833,60,1,0.285,-0.40,nav,nav,0.0789,0.0769,0.3433,0.1426,0.6453
