t,x,y,z,true_grade_deg,grade_deg,camber_deg,grade_conf,roughness_deg,calibrated,disagreement_deg,est_stamp,tau,mu_lower,mu_sched_input,established,saturated,grade_level,traction_level,grade_msg,traction_msg,withdrawn,b3_engaged,b3_throttle,b3_lateral,b3_fallback_rate
0.0,-2.0,0.0,-0.0,0.0,-0.000,-0.000,1.000,0.000,True,0.000,18.080,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,wheel speed below the traction-demand floor,0,0,0.5,3.0,0.0
0.1,-1.9931,0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.180,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,wheel speed below the traction-demand floor,0,0,0.5,3.0,0.0
0.2,-1.9664,0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.280,-0.0000,0.0000,0.3500,False,True,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.3,-1.9231,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.380,0.0000,0.0000,0.3500,False,True,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.4,-1.8781,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.480,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.5,-1.8331,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.580,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.6,-1.7881,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.680,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.7,-1.7431,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.780,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.8,-1.6981,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.880,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
0.9,-1.6531,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,18.980,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.0,-1.6081,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,19.080,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.1,-1.5631,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,19.180,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.2,-1.5181,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,19.280,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.3,-1.4731,-0.0,-0.0,0.0,0.000,0.000,1.000,0.000,True,0.000,19.380,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.4,-1.4285,-0.0,0.0016,0.0,0.000,0.000,1.000,0.000,True,0.000,19.480,0.0000,0.0000,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.5,-1.3953,-0.0,0.0088,0.0,0.239,0.000,0.360,0.224,True,0.472,19.580,0.0008,0.0008,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.6,-1.3531,-0.0,0.0182,0.0,1.376,0.000,0.354,1.209,True,0.454,19.680,0.0048,0.0048,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.7,-1.3105,-0.0,0.0281,0.0,3.302,0.000,0.254,2.718,True,0.478,19.780,0.0121,0.0121,0.3500,False,False,0,1,grade estimate valid,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.8,-1.2687,-0.0,0.0382,0.0,5.878,0.000,0.116,4.536,True,0.512,19.880,0.0237,0.0237,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
1.9,-1.2299,-0.0,0.05,0.0,8.979,0.000,0.000,6.496,True,0.558,19.980,0.0423,0.0423,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.0,-1.191,-0.0,0.069,0.0,12.019,0.000,0.000,8.038,True,0.035,20.080,0.0846,0.0846,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.1,-1.1506,-0.0,0.0888,0.0,14.515,0.000,0.000,8.821,True,0.033,20.180,0.1126,0.1126,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.2,-1.1102,-0.0,0.1085,0.0,16.563,0.000,0.000,9.069,True,0.031,20.280,0.1429,0.1429,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.3,-1.0778,-0.0,0.1243,0.0,18.246,0.000,0.000,8.947,True,0.030,20.380,0.1741,0.1741,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.4,-1.0374,-0.0,0.144,0.0,19.628,0.000,0.000,8.581,True,0.029,20.480,0.2048,0.2048,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.5,-0.9969,-0.0,0.1638,0.0,20.763,0.000,0.000,8.061,True,0.029,20.580,0.2344,0.2344,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.6,-0.9565,-0.0,0.1835,0.0,21.696,0.000,0.000,7.453,True,0.029,20.680,0.2622,0.2622,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.7,-0.916,-0.0,0.2032,0.0,22.463,0.000,0.000,6.807,True,0.029,20.780,0.2881,0.2881,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.8,-0.8756,-0.0,0.2229,0.0,23.093,0.000,0.000,6.154,True,0.029,20.880,0.3119,0.3119,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
2.9,-0.8351,-0.0,0.2427,0.0,23.611,0.000,0.107,5.518,True,0.029,20.980,0.3335,0.3335,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
3.0,-0.8028,-0.0,0.2585,0.0,23.611,0.000,0.107,5.518,True,0.029,20.980,0.3335,0.3335,0.3500,False,False,1,1,body pitch is scattering too much to be the surface,bound not yet established: nothing measured beyond the a-priori floor,0,0,0.5,3.0,0.0
3.1,-0.7623,-0.0,0.2782,0.0,24.036,0.000,0.242,4.913,True,0.029,21.080,0.3529,0.3529,0.3529,True,False,1,0,body pitch is scattering too much to be the surface,mu bounded below by the observed demand,0,0,0.5,3.0,0.0
3.2,-0.7219,-0.0,0.2979,0.0,24.386,0.000,0.367,4.348,True,0.029,21.180,0.3703,0.3703,0.3703,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.6384,6.0,0.0
3.3,-0.6814,-0.0,0.3176,0.0,24.673,0.000,0.482,3.829,True,0.028,21.280,0.3858,0.3858,0.3858,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.6295,6.0,0.0
3.4,-0.641,-0.0,0.3374,0.0,24.910,0.000,0.587,3.357,True,0.028,21.380,0.3995,0.3995,0.3995,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.6217,6.0,0.0
3.5,-0.6006,-0.0,0.3571,0.0,25.104,0.000,0.682,2.932,True,0.028,21.480,0.4115,0.4115,0.4115,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.6149,6.0,0.0
3.6,-0.5601,-0.0,0.3768,0.0,25.263,0.000,0.766,2.551,True,0.028,21.580,0.4220,0.4220,0.4220,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.6089,6.0,0.0
3.7,-0.5197,-0.0,0.3965,0.0,25.395,0.000,0.841,2.213,True,0.028,21.680,0.4312,0.4312,0.4312,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.6036,6.0,0.0
3.8,-0.4792,-0.0,0.4163,0.0,25.502,0.000,0.908,1.915,True,0.028,21.780,0.4392,0.4392,0.4392,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.599,6.0,0.0
3.9,-0.4388,-0.0,0.436,0.0,25.591,0.000,0.966,1.653,True,0.028,21.880,0.4462,0.4462,0.4462,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.595,6.0,0.0
4.0,-0.3983,-0.0,0.4557,0.0,25.664,0.000,1.000,1.423,True,0.028,21.980,0.4522,0.4522,0.4522,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5916,6.0,0.0
4.1,-0.3579,-0.0,0.4755,0.0,25.724,0.000,1.000,1.223,True,0.028,22.080,0.4574,0.4574,0.4574,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5886,6.0,0.0
4.2,-0.3174,-0.0,0.4952,0.0,25.773,0.000,1.000,1.049,True,0.028,22.180,0.4618,0.4618,0.4618,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5861,6.0,0.0
4.3,-0.277,-0.0,0.5149,0.0,25.813,0.000,1.000,0.898,True,0.028,22.280,0.4657,0.4657,0.4657,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5839,6.0,0.0
4.4,-0.2365,-0.0,0.5346,0.0,25.847,0.000,1.000,0.767,True,0.028,22.380,0.4690,0.4690,0.4690,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.582,6.0,0.0
4.5,-0.1961,-0.0,0.5544,0.0,25.874,0.000,1.000,0.655,True,0.028,22.480,0.4718,0.4718,0.4718,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5804,6.0,0.0
4.6,-0.1557,-0.0,0.5741,0.0,25.896,0.000,1.000,0.558,True,0.028,22.580,0.4742,0.4742,0.4742,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.579,6.0,0.0
4.7,-0.1152,-0.0,0.5938,0.0,25.915,0.000,1.000,0.475,True,0.028,22.680,0.4762,0.4762,0.4762,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5779,6.0,0.0
4.8,-0.0748,0.0,0.6133,0.0,25.930,0.000,1.000,0.404,True,0.028,22.780,0.4780,0.4780,0.4780,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5769,6.0,0.0
4.9,-0.0426,0.0,0.6213,0.0,25.938,-0.000,0.833,0.343,True,1.805,22.880,0.4857,0.4857,0.4857,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.5725,6.0,0.0
5.0,-0.0282,0.0,0.6268,0.0,25.344,-0.000,0.293,0.828,True,--,22.980,0.4865,0.4865,0.4865,True,False,0,1,grade estimate valid,normal load off its static band: f_n = 67.18,0,1,0.572,6.0,0.0
5.1,-0.0287,0.0001,0.6252,0.0,24.053,0.003,0.078,1.827,True,--,23.080,0.4027,0.4865,0.4865,True,True,1,0,body pitch is scattering too much to be the surface,mu at its measured limit,0,0,0.5,3.0,0.0
5.2,-0.0287,0.0001,0.6253,0.0,23.295,0.004,0.849,2.175,True,0.023,23.180,0.4062,0.4865,0.4865,True,True,0,0,grade estimate valid,mu at its measured limit,0,1,0.572,6.0,0.0
5.3,-0.0287,0.0001,0.6253,0.0,22.656,0.004,0.809,2.355,True,0.022,23.280,0.4091,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
5.4,-0.0287,0.0001,0.6253,0.0,22.130,0.005,0.799,2.403,True,0.022,23.380,0.4093,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
5.5,-0.0288,0.0001,0.6254,0.0,21.696,0.005,0.809,2.360,True,0.021,23.480,0.4079,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
5.6,-0.0288,0.0001,0.6254,0.0,21.340,0.006,0.832,2.256,True,0.021,23.580,0.4053,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
5.7,-0.0288,0.0001,0.6254,0.0,21.047,0.006,0.863,2.114,True,0.021,23.680,0.4020,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
5.8,-0.0288,0.0001,0.6254,0.0,20.805,0.006,0.900,1.952,True,0.021,23.780,0.3984,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
5.9,-0.0288,0.0001,0.6254,0.0,20.607,0.006,0.938,1.780,True,0.021,23.880,0.3947,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.0,-0.0288,0.0001,0.6254,0.0,20.444,0.006,0.976,1.608,True,0.021,23.980,0.3910,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.1,-0.0288,0.0001,0.6254,0.0,20.310,0.007,1.000,1.441,True,0.021,24.080,0.3875,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.2,-0.0288,0.0001,0.6253,0.0,20.198,0.007,0.998,1.284,True,--,24.180,0.3818,0.4865,0.4865,True,True,0,0,grade estimate valid,mu at its measured limit,0,1,0.572,6.0,0.0
6.3,-0.0288,0.0001,0.6253,0.0,20.103,0.007,0.999,1.139,True,0.019,24.280,0.3791,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.4,-0.0288,0.0001,0.6254,0.0,20.027,0.008,0.999,1.004,True,0.019,24.380,0.3766,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.5,-0.0288,0.0001,0.6254,0.0,19.965,0.008,1.000,0.880,True,0.020,24.480,0.3743,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.6,-0.0288,0.0001,0.6254,0.0,19.915,0.008,1.000,0.768,True,0.020,24.580,0.3722,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.7,-0.0288,0.0001,0.6254,0.0,19.875,0.009,1.000,0.667,True,0.021,24.680,0.3704,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.8,-0.0288,0.0001,0.6253,0.0,19.841,0.009,0.992,0.578,True,0.456,24.780,0.3691,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
6.9,-0.0288,0.0001,0.6253,0.0,19.807,0.010,0.998,0.505,True,0.016,24.880,0.3685,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.0,-0.0288,0.0001,0.6253,0.0,19.781,0.011,0.999,0.438,True,0.018,24.980,0.3670,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.1,-0.0288,0.0001,0.6253,0.0,19.758,0.011,0.999,0.366,True,0.019,25.100,0.3654,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.2,-0.0288,0.0001,0.6254,0.0,19.747,0.011,0.999,0.324,True,0.020,25.180,0.3645,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.3,-0.0288,0.0001,0.6254,0.0,19.735,0.012,1.000,0.276,True,0.020,25.280,0.3635,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.4,-0.0288,0.0001,0.6254,0.0,19.727,0.012,1.000,0.235,True,0.021,25.380,0.3626,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.5,-0.0288,0.0001,0.6254,0.0,19.719,0.012,1.000,0.199,True,0.021,25.480,0.3619,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.6,-0.0288,0.0001,0.6254,0.0,19.714,0.012,1.000,0.169,True,0.021,25.580,0.3613,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.7,-0.0288,0.0001,0.6253,0.0,19.709,0.012,1.000,0.143,True,0.021,25.680,0.3607,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.8,-0.0288,0.0001,0.6253,0.0,19.704,0.013,0.999,0.122,True,0.019,25.780,0.3606,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
7.9,-0.0288,0.0001,0.6254,0.0,19.700,0.013,0.999,0.104,True,0.020,25.880,0.3602,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.0,-0.0288,0.0001,0.6254,0.0,19.696,0.013,1.000,0.089,True,0.020,25.980,0.3598,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.1,-0.0288,0.0001,0.6254,0.0,19.694,0.014,1.000,0.075,True,0.020,26.080,0.3595,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.2,-0.0288,0.0001,0.6254,0.0,19.693,0.014,1.000,0.063,True,0.021,26.180,0.3592,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.3,-0.0288,0.0001,0.6254,0.0,19.692,0.014,1.000,0.052,True,0.021,26.280,0.3590,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.4,-0.0288,0.0001,0.6254,0.0,19.691,0.014,1.000,0.044,True,0.021,26.380,0.3588,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.5,-0.0288,0.0001,0.6253,0.0,19.689,0.014,0.999,0.038,True,0.019,26.480,0.3558,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.6,-0.0288,0.0001,0.6254,0.0,19.687,0.015,0.999,0.033,True,0.020,26.580,0.3561,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.7,-0.0288,0.0001,0.6254,0.0,19.686,0.015,1.000,0.028,True,0.020,26.680,0.3564,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.8,-0.0288,0.0001,0.6254,0.0,19.686,0.015,1.000,0.023,True,0.021,26.780,0.3567,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
8.9,-0.0288,0.0001,0.6254,0.0,19.686,0.015,1.000,0.019,True,0.021,26.880,0.3569,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.0,-0.0288,0.0001,0.6253,0.0,19.686,0.016,0.982,0.016,True,0.405,26.980,0.3573,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.1,-0.0288,0.0001,0.6253,0.0,19.686,0.016,0.982,0.016,True,0.405,26.980,0.3573,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.2,-0.0288,0.0001,0.6254,0.0,19.684,0.016,0.999,0.015,True,0.020,27.080,0.3574,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.3,-0.0288,0.0001,0.6254,0.0,19.683,0.016,1.000,0.013,True,0.020,27.180,0.3575,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.4,-0.0288,0.0001,0.6254,0.0,19.683,0.016,1.000,0.011,True,0.020,27.280,0.3575,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.5,-0.0288,0.0001,0.6254,0.0,19.684,0.016,1.000,0.009,True,0.021,27.380,0.3576,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.6,-0.0288,0.0001,0.6254,0.0,19.684,0.016,1.000,0.008,True,0.021,27.480,0.3576,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.7,-0.0288,0.0001,0.6253,0.0,19.685,0.016,1.000,0.007,True,0.021,27.580,0.3576,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.8,-0.0288,0.0001,0.6253,0.0,19.681,0.017,0.997,0.010,True,0.016,27.680,0.3589,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
9.9,-0.0288,0.0001,0.6253,0.0,19.676,0.018,0.998,0.012,True,0.018,27.780,0.3587,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
10.0,-0.0288,0.0001,0.6253,0.0,19.674,0.018,0.999,0.012,True,0.019,27.880,0.3585,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
10.1,-0.0288,0.0001,0.6253,0.0,19.675,0.019,0.999,0.010,True,0.020,27.980,0.3583,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
10.2,-0.0288,0.0001,0.6254,0.0,19.676,0.019,1.000,0.009,True,0.020,28.080,0.3582,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
10.3,-0.0288,0.0001,0.6254,0.0,19.677,0.019,1.000,0.009,True,0.020,28.180,0.3581,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
10.4,-0.0288,0.0001,0.6254,0.0,19.678,0.019,1.000,0.008,True,0.021,28.280,0.3580,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
10.5,-0.0288,0.0001,0.6254,0.0,19.680,0.020,1.000,0.008,True,0.021,28.380,0.3579,0.4865,0.4865,True,False,0,0,grade estimate valid,mu bounded below by the observed demand,0,1,0.572,6.0,0.0
