t,best_vx,best_wz,best_total,n_traj,n_legal,n_crit_best,zero_for,RotateToGoal_raw,RotateToGoal,Oscillation_raw,Oscillation,BaseObstacle_raw,BaseObstacle,GoalAlign_raw,GoalAlign,PathAlign_raw,PathAlign,PathDist_raw,PathDist,GoalDist_raw,GoalDist,gt_x,gt_y,gt_yaw,gt_vx,gt_wz,dist_goal
19.282,0.3,0.0769,4.2,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9609,3.0617,3.011,0.085,0.0227,0.5017
19.373,0.2842,0.0769,4.2,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.966,3.0623,3.0124,0.085,0.0227,0.4969
19.464,0.2842,0.0769,4.2,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9761,3.0632,3.0165,0.0849,0.0379,0.4872
19.558,0.2684,0.0769,4.2,819,676,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,4.0,2.4,-2.9826,3.0639,3.0185,0.0803,0.0228,0.4811
20.367,0.3,0.1795,3.2,819,676,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.0321,3.0684,3.0335,0.0708,0.023,0.4344
20.466,0.2842,0.1282,2.6,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0455,3.0695,3.0375,0.0661,0.023,0.4217
20.56,0.2684,0.0769,2.6,819,679,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0532,3.07,3.0412,0.0613,0.0385,0.4146
20.667,0.2684,0.0769,2.6,819,679,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0605,3.0703,3.0458,0.0613,0.0386,0.4076
20.772,0.2526,0.0769,2.6,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0654,3.0705,3.0489,0.0613,0.0387,0.403
20.884,0.2526,0.0769,2.6,819,675,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0724,3.0708,3.0535,0.0565,0.0388,0.3965
20.972,0.2526,0.0769,2.6,819,675,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0769,3.0709,3.0566,0.0566,0.0388,0.3922
21.061,0.2368,0.0769,2.6,819,678,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0826,3.0712,3.0591,0.0567,0.0233,0.3869
21.154,0.2368,0.0769,2.6,819,682,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0871,3.0713,3.0621,0.0566,0.039,0.3826
21.247,0.2368,0.0256,2.6,819,678,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.0915,3.0713,3.0652,0.0518,0.039,0.3785
21.975,0.2211,0.0769,2.6,819,676,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.0,0.0,2.0,1.2,-3.1224,3.0716,3.0861,0.0473,0.0237,0.3494
22.075,0.1895,0.0769,3.0,819,679,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.129,3.0717,3.0894,0.0473,0.0238,0.3432
22.197,0.1895,0.1282,3.0,819,682,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.137,3.0716,3.0954,0.0425,0.0398,0.3357
22.281,0.1737,0.1282,3.0,819,673,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1396,3.0715,3.0978,0.0425,0.0398,0.3333
22.378,0.1737,0.1282,3.0,819,680,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1439,3.0714,3.1007,0.0425,0.0239,0.3293
22.466,0.1737,0.0769,3.0,819,686,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.149,3.0713,3.1035,0.0426,0.024,0.3246
22.559,0.1579,0.1282,3.0,819,691,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1532,3.0714,3.1045,0.0426,0.008,0.3206
22.656,0.1579,0.1282,3.0,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1566,3.0714,3.1063,0.0426,0.024,0.3175
22.75,0.1579,0.0769,3.0,819,685,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1606,3.0712,3.1098,0.0378,0.0401,0.3138
22.853,0.1579,0.0769,3.0,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1655,3.0714,3.1097,0.0427,-0.0241,0.3093
23.55,0.1579,0.0769,3.0,819,688,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1847,3.0726,3.1033,0.0379,-0.008,0.2923
23.666,0.1263,0.1282,3.0,819,704,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.1915,3.0732,3.0995,0.038,-0.0239,0.2863
23.767,0.1421,-0.0769,3.2,819,708,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.1989,3.0739,3.0959,0.0332,0.0,0.28
23.868,0.1421,-0.0769,3.2,819,710,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2035,3.0741,3.0952,0.0332,-0.008,0.276
23.954,0.1421,-0.0769,3.2,819,708,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2061,3.0743,3.0945,0.0332,-0.008,0.2737
24.078,0.1263,0.0,3.2,819,710,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2095,3.0746,3.0937,0.0332,-0.008,0.2709
24.173,0.1263,-0.0256,3.2,819,715,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2128,3.0749,3.0915,0.0333,-0.0238,0.2681
24.273,0.1263,-0.0256,3.2,819,715,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2161,3.0753,3.0891,0.0333,-0.0238,0.2654
24.365,0.1263,-0.0769,3.2,819,715,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2187,3.0756,3.0872,0.0333,-0.0238,0.2632
24.472,0.1263,-0.0769,3.2,819,716,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2227,3.076,3.0847,0.0309,-0.0087,0.2599
24.562,0.1263,-0.0769,3.2,819,711,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2244,3.0761,3.0852,0.0284,0.0079,0.2585
25.318,0.1105,0.0,3.2,819,711,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2408,3.0777,3.0779,0.0286,-0.0236,0.2451
25.409,0.1105,-0.0769,3.2,819,696,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2454,3.0783,3.0741,0.0286,-0.0236,0.2415
25.549,0.1105,-0.0769,3.2,819,695,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.249,3.0786,3.0736,0.0236,0.0079,0.2386
25.636,0.0947,0.0256,3.2,819,688,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2523,3.0788,3.0738,0.0237,-0.0039,0.236
25.72,0.0947,0.0,3.2,819,687,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2551,3.0791,3.0729,0.0237,-0.0078,0.2337
25.848,0.0947,-0.0256,3.2,819,683,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.258,3.0794,3.0711,0.0238,-0.0235,0.2316
25.955,0.0947,-0.0256,3.2,819,684,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2608,3.0799,3.0683,0.0238,-0.0235,0.2295
26.078,0.0947,-0.0769,3.2,819,682,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2641,3.0804,3.065,0.0238,-0.0234,0.2271
26.176,0.0947,-0.0769,3.2,819,677,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.266,3.0807,3.0632,0.0238,-0.0234,0.2257
26.267,0.0947,-0.0769,3.2,819,671,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2684,3.0811,3.0608,0.0238,-0.0234,0.224
27.039,0.0789,0.0256,3.2,819,666,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2794,3.0817,3.064,0.019,-0.0078,0.2155
27.135,0.0789,-0.0769,3.2,819,653,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.282,3.0821,3.0617,0.0191,-0.0234,0.2137
27.256,0.0632,0.0769,3.2,819,643,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.285,3.0827,3.0579,0.0191,-0.0233,0.2117
27.364,0.0632,0.0769,3.2,819,643,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2881,3.0833,3.0536,0.0192,-0.0388,0.2097
27.458,0.0632,0.0256,3.2,819,641,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2899,3.0837,3.0505,0.0191,-0.0232,0.2086
27.559,0.0632,-0.0256,3.2,819,641,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2915,3.084,3.0486,0.0191,-0.0232,0.2076
27.673,0.0632,-0.0256,3.2,819,639,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2941,3.0844,3.0468,0.019,-0.0077,0.2058
27.81,0.0632,-0.0256,3.2,819,635,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.2956,3.0844,3.0487,0.014,0.0232,0.2047
27.948,0.0632,-0.0769,3.0,819,633,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.2976,3.0843,3.052,0.014,0.0232,0.2032
28.049,0.0632,-0.0769,3.0,819,634,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.299,3.0843,3.0534,0.0142,0.0,0.2021
28.84,0.0632,-0.0769,3.0,819,634,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3007,3.0845,3.0528,0.0143,-0.0078,0.201
28.929,0.0474,0.0769,3.2,819,616,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3094,3.0864,3.04,0.0145,-0.0385,0.1959
29.042,0.0474,-0.0256,3.2,819,612,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3123,3.0874,3.0323,0.0146,-0.0383,0.1945
29.147,0.0474,-0.0256,3.2,819,244,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3142,3.088,3.0277,0.0144,-0.0229,0.1936
29.261,0.0474,-0.0256,3.2,819,244,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3159,3.0883,3.0261,0.0143,-0.0076,0.1926
29.355,0.0474,-0.0769,3.0,819,244,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3171,3.0884,3.027,0.014,0.0229,0.1919
29.441,0.0474,-0.0769,3.0,819,243,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3182,3.0883,3.03,0.0091,0.0382,0.191
29.518,0.0474,-0.0769,3.0,819,241,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3188,3.0881,3.0323,0.0091,0.0383,0.1905
29.624,0.0474,-0.1282,3.0,819,241,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3199,3.0879,3.0364,0.0093,0.023,0.1896
29.708,0.0474,-0.1282,3.0,819,240,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3207,3.0878,3.0383,0.0093,0.0231,0.189
29.797,0.0474,-0.1282,3.0,819,595,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3214,3.0878,3.0401,0.0093,0.0231,0.1884
30.576,0.0474,-0.1282,3.0,819,593,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3273,3.0885,3.038,0.0097,-0.0231,0.1851
30.682,0.0316,0.1282,3.2,819,363,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3286,3.0889,3.0348,0.0097,-0.023,0.1845
30.783,0.0316,0.1282,3.2,819,363,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3299,3.0894,3.0314,0.0097,-0.0306,0.1839
30.916,0.0316,0.0769,3.2,819,363,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3316,3.0901,3.0246,0.0098,-0.0381,0.1834
31.004,0.0316,0.0,3.2,819,363,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3324,3.0905,3.0215,0.0099,-0.0381,0.1832
31.104,0.0316,-0.0256,3.2,819,583,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3335,3.091,3.0168,0.0099,-0.0455,0.1829
31.2,0.0316,-0.0256,3.2,819,581,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3344,3.0915,3.0115,0.01,-0.053,0.1827
31.315,0.0316,-0.0769,3.0,819,571,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3354,3.0921,3.0062,0.0101,-0.0528,0.1826
31.427,0.0316,-0.0769,3.0,819,568,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3363,3.0926,3.0014,0.0099,-0.0376,0.1824
31.527,0.0316,-0.0769,3.0,819,566,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3373,3.093,2.9981,0.0097,-0.0225,0.1821
32.301,0.0316,-0.1282,3.0,819,563,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3429,3.0927,3.0129,0.0087,0.0681,0.1784
32.401,0.0316,-0.1282,3.0,819,534,7,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3442,3.0919,3.0241,0.0044,0.0381,0.177
32.49,0.0316,-0.0769,3.0,819,533,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,2.0,1.2,-3.3447,3.0916,3.0287,0.0044,0.0382,0.1764
32.578,0.0316,-0.0256,3.2,819,531,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3458,3.0912,3.0344,0.0182,0.0843,0.1755
32.67,0.0316,0.0769,3.2,819,530,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3485,3.0906,3.0449,0.0184,0.0694,0.1734
32.76,0.0316,0.1282,3.2,819,339,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3496,3.0904,3.0491,0.0184,0.0696,0.1726
32.86,0.0316,0.1282,3.2,819,338,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3519,3.0899,3.0574,0.0184,0.0699,0.1708
32.953,0.0316,0.1795,3.2,819,530,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3534,3.0895,3.063,0.0185,0.0702,0.1697
33.041,0.0316,0.2308,3.2,819,532,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3553,3.089,3.0701,0.0185,0.0705,0.1682
33.13,0.0158,0.1795,3.2,819,532,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3568,3.0886,3.0757,0.0185,0.0707,0.1671
33.959,0.0158,0.1282,3.2,819,534,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.0,0.8,0.0,0.0,2.0,1.2,-3.3673,3.0838,3.1361,0.0142,0.0897,0.1573
34.051,0.0632,0.2308,4.0,819,534,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3687,3.0831,-3.1396,0.0142,0.0737,0.156
34.155,0.0632,0.2308,4.0,819,529,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3707,3.0824,-3.1314,0.0143,0.057,0.1543
34.27,0.0632,0.2821,4.0,819,531,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3729,3.0815,-3.1223,0.0143,0.0567,0.1524
34.382,0.0632,0.2821,4.0,819,530,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3752,3.0806,-3.1133,0.0143,0.0564,0.1505
34.48,0.0474,0.3846,4.0,819,533,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3769,3.08,-3.1066,0.0144,0.0561,0.1491
34.584,0.0474,0.3333,4.0,819,533,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3781,3.0796,-3.1021,0.0144,0.056,0.1482
34.685,0.0474,0.3333,4.0,819,549,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3798,3.0789,-3.0954,0.0144,0.0557,0.1468
34.769,0.0474,0.2821,4.0,819,553,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3809,3.0785,-3.0909,0.0145,0.0556,0.1459
34.856,0.0474,0.2308,4.0,819,556,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.382,3.078,-3.0865,0.0145,0.0554,0.1449
34.939,0.0474,0.1795,4.0,819,557,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3832,3.0776,-3.0821,0.0145,0.0553,0.144
35.639,0.0474,0.1795,4.0,819,555,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3899,3.0736,-3.0413,0.0101,0.0693,0.1374
35.734,0.0474,0.1795,4.0,819,552,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3927,3.0728,-3.0354,0.0239,0.023,0.1355
35.832,0.0474,0.1795,4.0,819,552,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3955,3.0723,-3.0326,0.0239,0.023,0.1339
35.917,0.0474,0.1795,4.0,819,553,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.3978,3.0718,-3.0303,0.0239,0.023,0.1325
36.003,0.0474,0.1795,4.0,819,552,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.4002,3.0713,-3.0277,0.0222,0.0389,0.1312
36.11,0.0474,0.1795,4.0,819,553,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.4024,3.0702,-3.0172,0.0198,0.0835,0.1293
36.234,0.0316,0.3333,4.0,819,554,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.4047,3.0691,-3.0072,0.0199,0.083,0.1274
36.334,0.0316,0.2821,4.0,819,558,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.4062,3.0684,-3.0006,0.0199,0.0827,0.1262
36.44,0.0316,0.1795,4.0,819,556,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,1.0,0.8,1.0,0.6,-3.408,3.0675,-2.9936,0.0194,0.0374,0.1248
36.547,0.0789,0.0769,2.8,819,556,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4103,3.0668,-2.9891,0.0194,0.0373,0.1234
37.417,0.0789,0.0769,2.8,819,554,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4237,3.0642,-2.9825,0.0173,0.023,0.1172
37.512,0.0632,0.1282,2.8,819,546,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4257,3.063,-2.9714,0.0153,0.0813,0.1156
37.609,0.0632,0.0769,2.8,819,544,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4271,3.0621,-2.9633,0.0153,0.0809,0.1144
37.704,0.0632,0.0256,2.8,819,542,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4291,3.0609,-2.9521,0.0154,0.0804,0.1128
37.823,0.0632,0.0,2.8,819,538,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4307,3.0599,-2.944,0.0152,0.0654,0.1116
37.915,0.0632,0.0,2.8,819,534,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4321,3.0592,-2.9375,0.0152,0.0652,0.1106
38.011,0.0632,0.0256,2.8,819,528,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4335,3.0585,-2.9323,0.0145,0.0199,0.1097
38.114,0.0632,0.0256,2.8,819,526,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4349,3.0582,-2.9327,0.0141,-0.0072,0.1092
38.207,0.0632,0.0256,2.8,819,522,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.436,3.058,-2.9333,0.0141,-0.0072,0.1089
38.323,0.0474,0.3846,2.6,819,518,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,0.0,0.0,0.0,0.0,-3.438,3.0577,-2.9343,0.0141,-0.0072,0.1083
39.076,0.0474,0.2821,2.6,819,515,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.0,0.8,0.0,0.0,0.0,0.0,-3.4483,3.0558,-2.9381,0.0188,-0.0072,0.1058
39.17,0.0474,-0.0256,2.8,819,512,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,2.0,1.6,0.0,0.0,0.0,0.0,-3.4509,3.0552,-2.9371,0.0193,0.0217,0.1052
